month_date_yyyymm,county_fips,county_name,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_feet,median_listing_price_per_square_feet_mm,median_listing_price_per_square_feet_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy,total_listing_count,total_listing_count_mm,total_listing_count_yy,pending_ratio,pending_ratio_mm,pending_ratio_yy
202006,19045,"clinton, ia",77800,0.0366,-0.0269,301,-0.0131,0.4265,345,0.0648,5.9,60,0.6667,-0.4444,0,,,32,-0.1111,-0.3333,150,0.0345,0.7647,65.02857523,0.0308,0.0079,1407.5,0.009,0.0623,118031,0.0377,0.0764,451,0.0022,0.5236,0.4983,0.0229,0.0955
202006,17089,"kane, il",339050,0.0119,0.0119,1416,-0.0859,-0.2768,43.5,-0.2368,0.0357,880,0.1282,-0.2739,28,2.5,0.75,488,0.0083,-0.396,1431,0.3707,0.0608,139.5757886,0.0108,0.0194,2388,0.0042,-0.012,392302,0.0158,-0.0043,2847,0.098,-0.1391,1.0106,0.3366,0.3216
202006,48231,"hunt, tx",202945,0.0237,-0.0511,201,-0.141,-0.1625,59.5,-0.0556,0.1667,104,0.1304,0.1304,12,,2,76,0,-0.0952,190,0.2025,0.3475,114.398726,0.001,-0.0384,1797,0.0034,-0.0601,242038,0.0236,-0.0427,391,-0.0026,0.0262,0.9453,0.2701,0.3578
202006,49035,"salt lake, ut",489950,0.0314,0.0581,1755,-0.1221,-0.349,36,0,0.0286,1412,-0.0194,-0.2392,148,0.48,-0.0513,648,-0.2098,-0.5091,3092,0.1677,0.1051,186.6937285,0.0406,0.1277,2624.5,-0.0096,-0.099,676062,0.0586,0.1226,4847,0.043,-0.1178,1.7618,0.4372,0.724
202006,39169,"wayne, oh",187950,0.1059,-0.0058,102,-0.0642,-0.3929,55.5,-0.26,0.1327,64,0.4545,-0.2727,0,,,24,-0.1429,-0.4545,173,0.227,0.0485,99.09944581,0.0522,-0.1549,1738,0.0206,0.0768,244165,0.0729,0.0386,275,0.1,-0.1742,1.6961,0.4025,0.7139
202006,36111,"ulster, ny",345400,0.0013,-0.0105,1105,0.0045,-0.1507,77.5,0.6848,0.2917,464,0.9661,0.0841,28,0.75,2.5,132,0.7368,-0.5926,588,0.2783,0.1395,166.9899554,0.0153,-0.0131,2050,-0.0106,0,459236,-0.0097,-0.0647,1693,0.0853,-0.0682,0.5321,0.1139,0.1355
202006,50007,"chittenden, vt",422550,0.0114,0.0589,317,0.0259,-0.2971,45.5,-0.3767,-0.0109,212,0.2326,-0.0862,8,1,1,80,0.3333,-0.3548,117,0.0263,0.0354,200.9486176,0.0277,0.0493,2122.5,0.0107,-0.0007,543475,0.0425,0.1247,434,0.026,-0.2305,0.3691,0.0002,0.1185
202006,5143,"washington, ar",314950,0.0656,0.1166,575,-0.134,-0.3195,64,0.0667,0.1034,244,-0.0896,-0.1974,8,-0.3333,-0.3333,124,0.0333,-0.5753,730,0.0626,0.2026,135.1556746,0.0012,0.0727,2201,0.005,-0.0009,412009,0.0461,0.0934,1305,-0.034,-0.1012,1.2696,0.2349,0.5512
202006,13151,"henry, ga",257107.5,0.0132,0.0286,1198,-0.19,-0.233,59,0,0.1132,560,-0.125,-0.186,212,0.7667,1.3043,200,-0.375,-0.4382,1387,0.1754,0.0516,95.4717726,0.0122,0.0927,2158.5,0.0293,0.0996,293785,0.0117,0.0238,2585,-0.0278,-0.1027,1.1578,0.3599,0.3133
202006,37013,"beaufort, nc",264550,0.0177,-0.0382,177,-0.0969,-0.3768,118.5,-0.0885,0.288,44,0.2222,-0.1538,4,,,28,-0.125,-0.3,95,0.092,0.1585,122.1375336,0.0118,-0.0082,2108,-0.0057,0.0477,306555,0.0224,-0.0066,272,-0.0389,-0.2568,0.5367,0.0928,0.248
202006,12017,"citrus, fl",222800,-0.01,-0.0096,806,-0.1407,-0.3426,94,0.0682,0.119,264,-0.0294,-0.2235,12,-0.25,-0.4,152,-0.1364,-0.4933,679,0.2301,0.3553,124.6625712,0.0014,0.0595,1821.5,-0.0063,0.0008,298922,-0.0028,0.067,1485,-0.0034,-0.1401,0.8424,0.2539,0.4338
202006,34003,"bergen, nj",650050,0.0002,0.0125,3600,0.0936,-0.3086,44.5,-0.3904,-0.0918,1936,0.6187,0.1152,56,1.8,1.3333,636,0.3475,-0.5031,11,0.1,,0,,,0,,,953547,-0.0056,0.0334,3611,0.0936,-0.3065,0.0031,0,0.0031
202006,6033,"lake, ca",326550,0.0235,-0.0645,397,-0.1236,-0.4039,96.5,0.0604,0.6083,124,0.24,-0.3404,4,,0,64,-0.3043,-0.6863,235,0.4688,0.2912,189.9019665,0.004,-0.0407,1579,0.0443,-0.018,433275,0.0669,-0.1918,632,0.031,-0.2547,0.5919,0.2387,0.3187
202006,1097,"mobile, al",215000,0.0285,0.1618,1107,-0.0729,-0.3649,60,-0.1045,-0.0476,512,0.0756,-0.0657,28,-0.4615,0,264,-0.1316,-0.4634,134,0.0551,,100.0378641,0.0143,0.0624,1928,0.0142,0.0255,286779,0.0514,0.0327,1241,-0.0606,-0.288,0.121,0.0147,0.121
202006,22057,"lafourche, la",193280,0.006,0.0064,231,-0.076,-0.3475,118.5,0.1179,0.1618,64,-0.0588,0.0667,0,,,40,-0.0909,-0.4444,128,0.024,0.2673,80.12053883,0.0093,,2705.5,0.0398,,262879,0.0259,0.1187,359,-0.0427,-0.211,0.5541,0.0541,0.2688
202006,36061,"new york, ny",1620049.5,0.0125,-0.0426,6509,0.0672,-0.2619,133.5,0.1314,0.6084,1208,1.3053,-0.2276,44,-0.5,-0.4762,524,0.2018,-0.6709,2048,-0.0878,-0.268,1073.854961,-0.0205,-0.0156,833,0.006,0.0558,3424284,-0.0019,-0.0058,8557,0.0255,-0.2634,0.3146,-0.0535,-0.0026
202006,26077,"kalamazoo, mi",302499.5,0.0252,0.1206,462,-0.0571,-0.1993,47,-0.2879,0.3824,256,-0.1351,-0.2644,8,0,1,132,0.1379,-0.45,657,0.5208,656,125.5614568,0.004,0.0875,2245,0.0575,0.0223,363744,0.054,0.0519,1119,0.2137,0.936,1.4221,0.5404,1.4203
202006,49057,"weber, ut",427550,0.0571,0.0961,392,-0.1867,-0.4294,40.5,-0.1735,0.125,296,0,-0.3621,16,-0.3333,0.3333,88,-0.3889,-0.6901,806,0.132,0.212,163.1979675,0.0378,0.19,2834.5,0.0398,0.0529,673054,0.1061,0.3716,1198,0.0034,-0.1139,2.0561,0.5789,1.0881
202006,47043,"dickson, tn",306125.5,0.0206,0.1468,139,-0.1258,-0.276,40.5,-0.0357,0.3065,84,-0.0455,-0.3226,0,,-1,48,0,-0.3333,102,0.2,0.1591,151.3011432,-0.0309,-0.0175,2016,0.008,0.12,341966,-0.011,0.1082,241,-0.0123,-0.1393,0.7338,0.1992,0.2755
202006,17177,"stephenson, il",115950,-0.0333,0.0536,185,-0.016,-0.2717,74.5,0.0347,-0.0449,64,0.3333,-0.2381,0,,,56,1,-0.125,106,0.1778,0.3418,63.64801367,0.0107,0.0076,1698,-0.0418,0.0322,159389,0.0131,0.0771,291,0.0468,-0.1261,0.573,0.0942,0.2619
202006,36109,"tompkins, ny",294950,-0.0137,0.0347,195,-0.0051,-0.4073,46.5,-0.3357,-0.051,116,0.381,0,0,,,56,1.8,-0.3,144,0.2743,-0.234,147.2719458,-0.0305,0.0332,1973,0.0139,-0.0371,372659,-0.0085,-0.0151,339,0.0971,-0.3443,0.7385,0.1619,0.167
202006,27025,"chisago, mn",310000,-0.016,0.0166,187,-0.0361,-0.31,37,-0.1957,-0.1395,112,-0.0667,-0.2432,8,1,,40,0,-0.4737,166,0.1448,0.1857,162.9550515,0.0138,0.0679,1920,-0.0184,-0.0169,363260,0.0411,0.0684,353,0.0413,-0.1411,0.8877,0.1403,0.3711
202006,55097,"portage, wi",239950,-0.0287,0.0435,180,0.1392,-0.2623,40,-0.1667,0.0811,60,-0.1176,-0.3182,0,,,24,0,-0.25,15,0.1538,1.1429,111.0964186,-0.0216,0.0581,2126,0.0028,0.0759,263232,-0.0199,0.0723,195,0.1404,-0.2231,0.0833,0.0011,0.0546
202006,13113,"fayette, ga",427550,-0.0035,0.0689,598,0.0017,-0.0743,54,-0.0357,0.102,276,0.0299,0.0455,4,0,-0.5,208,-0.037,-0.0545,410,0.1022,0.0354,133.4995925,0.0084,0.0594,2921.5,0.0053,-0.057,490955,0.012,0.0384,1008,0.0402,-0.0326,0.6856,0.0625,0.0726
202006,36117,"wayne, ny",197037.5,0.0128,0.095,161,0.019,-0.2969,42.5,-0.4178,-0.0957,104,0.4444,-0.1333,4,-0.5,,36,0.8,-0.1818,27,0.2273,0.1739,121.618304,0.0107,0.1421,1647.5,-0.0164,-0.0354,221104,0.0142,0.1015,188,0.0444,-0.254,0.1677,0.0285,0.0673
202006,48141,"el paso, tx",211025,0.0447,0.0991,1595,-0.1761,-0.3861,76,-0.1059,0.1343,668,0.2101,-0.3128,172,1.15,1.5294,184,-0.193,-0.6406,546,0.2026,1.2941,114.4417326,0.0287,0.105,1902.5,0.0077,-0.0024,242327,0.041,0.0932,2141,-0.1042,-0.2451,0.3423,0.1078,0.2507
202006,12005,"bay, fl",328050,0.0413,-0.0336,2226,-0.1082,0.1891,100.5,0.1964,0.3767,520,0.0484,-0.0714,56,-0.3,-0.3913,552,0.0222,0.3019,335,0.4823,110.6667,206.7957291,0.0132,-0.0613,1507,0.0047,-0.0046,411664,0.0104,-0.0547,2561,-0.0591,0.3659,0.1505,0.0599,0.1489
202006,37119,"mecklenburg, nc",405050,0.0519,0.0661,2160,-0.1398,-0.3881,47,-0.1132,0.0217,1304,-0.0791,-0.2898,260,0.5476,0.7568,780,-0.0625,-0.4772,2228,0.2182,-0.0137,179.4709931,0.0542,0.0921,2368.5,0.0298,-0.0213,597157,0.0629,0.1016,4388,0.0111,-0.242,1.0315,0.3031,0.3915
202006,34025,"monmouth, nj",604549.5,0.0424,0.1195,2528,-0.0198,-0.3546,62.5,-0.1883,0.2019,1420,0.3004,0.1234,68,1.125,0.8889,536,0.3267,-0.5578,1963,0.3766,80.7917,180.6006598,-0.0016,0.0536,1404.5,0.0004,-0.0116,881795,0.0543,0.137,4491,0.1213,0.1396,0.7765,0.2236,0.7704
202006,26147,"st. clair, mi",258750,0.0149,0.1013,418,-0.05,-0.2245,65.5,-0.2202,0.2596,232,0.2609,-0.1077,12,0,0,132,0.4348,-0.34,190,0.5079,0.2752,140.4558029,0.0272,0.0813,1706.5,0.0158,0.011,312546,0.0451,0.0954,608,0.0742,-0.1163,0.4545,0.1682,0.1781
202006,12131,"walton, fl",649550,0.0164,-0.0008,1600,-0.1453,-0.1575,98.5,0.0479,0.0824,448,0.0667,0.1789,60,-0.1667,-0.1176,312,0.0986,-0.1959,7,0.1667,6,348.5008781,0.0284,0.0375,2050,0,-0.0168,1148529,0.0517,0.0493,1607,-0.1443,-0.1542,0.0044,0.0012,0.0038
202006,37097,"iredell, nc",351050,-0.0247,-0.0354,529,-0.1734,-0.425,72,0.1077,0.0286,224,0.0769,-0.3412,148,3.1111,1.6429,164,-0.0238,-0.4675,512,0.3474,0.3128,144.5456244,0.0071,0.0679,2622,-0.0389,-0.0399,542234,-0.0112,0.0062,1041,0.0206,-0.2053,0.9679,0.3741,0.544
202006,19033,"cerro gordo, ia",159850,-0.0544,-0.0868,355,0.0028,-0.2129,72.5,-0.1944,0.1508,92,-0.1786,-0.2581,0,,,72,0.5,-0.1818,93,0.2568,0.5763,92.31895435,-0.0007,0.0447,1890,-0.0156,-0.0807,225673,0,-0.065,448,0.0467,-0.1216,0.262,0.0529,0.1312
202006,28059,"jackson, ms",182950,0.0161,0.0451,407,-0.1608,-0.3651,96.5,0.1353,0.2063,108,-0.1818,-0.3571,12,2,0.5,84,0.1053,-0.5333,223,0.104,0.232,97.49009592,0.0007,0.0581,1945,-0.0046,0.0093,263359,0.0772,0.1235,630,-0.083,-0.2336,0.5479,0.1314,0.2655
202006,40047,"garfield, ok",171500,-0.0147,0.0145,210,-0.0411,-0.2881,84,-0.1158,0.2923,76,0.1176,-0.2692,0,,,48,-0.2,-0.5,124,0.1698,16.7143,91.66452574,-0.0287,0.0275,1847,-0.0123,0.0506,210938,-0.0037,0.024,334,0.0277,0.106,0.5905,0.1065,0.5667
202006,18029,"dearborn, in",267500,-0.0091,0.1148,95,-0.1667,-0.4837,69,-0.0282,0.2105,40,0,-0.4444,0,,,24,-0.4545,-0.6842,53,-0.0364,0.1522,104.5215292,-0.0455,0.0007,1960,-0.0693,0.0316,352842,0.0236,0.1937,148,-0.1243,-0.3565,0.5579,0.0754,0.3079
202006,36115,"washington, ny",199900,-0.0003,-0.0003,403,-0.0098,-0.228,277.5,0.024,1.9521,108,1.7,0,4,,,40,1,-0.5,205,0.2577,0.1453,124.0089565,-0.0013,-0.0075,1591.5,-0.0028,-0.0028,283013,0.019,0.0149,608,0.0667,-0.1327,0.5087,0.1082,0.1658
202006,34021,"mercer, nj",420930,0.0527,0.0932,1000,0.004,-0.3816,70.5,-0.06,0.2589,488,0.4186,-0.1223,12,0.5,0,256,0.3333,-0.5152,266,0.2315,-0.1713,178.9828463,0.0173,-0.0174,1680,0.0072,-0.0667,601674,0.0367,0.1026,1266,0.0446,-0.3467,0.266,0.0491,0.0675
202006,54003,"berkeley, wv",247000,0.008,0.0603,372,-0.1931,-0.4716,85,0.25,0.2879,176,0.0732,-0.3623,20,-0.2857,-0.6667,56,-0.3636,-0.6667,260,0.3542,0.413,121.7946897,-0.0058,0.0317,1966,0.0364,0.0347,284562,0.0295,0.1291,632,-0.0322,-0.2883,0.6989,0.2824,0.4376
202006,2170,"matanuska-susitna, ak",299750,-0.001,0.0142,498,-0.004,-0.3473,50.5,-0.114,-0.1441,208,0.1064,-0.2,12,0,2,168,0.4483,-0.3438,0,,,171.5259885,0.0085,0.0673,1844,-0.0102,-0.0086,332789,-0.0091,0.0472,498,-0.004,-0.3473,0,0,0
202006,17141,"ogle, il",177450,-0.0117,-0.0411,232,-0.0211,-0.2817,89.5,0.017,0.5431,80,0.1111,-0.3333,0,,,68,-0.0556,-0.2917,163,0.2835,0.304,86.51260455,-0.0163,-0.1241,2062,-0.0087,0.1481,216346,0.0033,-0.0314,395,0.0852,-0.1183,0.7026,0.1667,0.3156
202006,37021,"buncombe, nc",448950,0.0225,0.0562,988,-0.0536,-0.3013,86,0.0617,0.2836,372,0.3286,-0.1468,16,0.3333,0,312,0.0833,-0.4545,590,0.3379,0.0866,220.3652829,0.0131,0.0588,2060,0.0019,-0.0342,651141,0.0197,0.0913,1578,0.0626,-0.1937,0.5972,0.1748,0.2131
202006,12011,"broward, fl",320050,0,-0.0585,12716,-0.0134,-0.0534,100.5,0.0924,0.3052,3628,0.1872,-0.0552,252,0.4,0.2857,2272,0.0737,-0.3198,5711,0.2421,-0.1399,211.6666667,0.0046,0.0099,1281.5,-0.0104,-0.0846,611501,0.0124,0.013,18427,0.0538,-0.082,0.4491,0.0924,-0.0451
202006,29095,"jackson, mo",279550,0.0547,0.1648,1173,-0.08,-0.3622,49.5,-0.1885,0.1,748,0.1,-0.255,32,-0.1111,0.1429,364,0.0706,-0.5134,2047,0.1366,3.3369,137.6750084,0.0095,0.1845,1930,0.0427,0.0997,341232,0.0375,0.1641,3220,0.0468,0.3933,1.7451,0.3325,1.4884
202006,33017,"strafford, nh",362450,0.0069,0.0985,203,-0.0688,-0.4644,38,-0.1364,-0.0732,160,0.0526,-0.3103,8,0,1,48,-0.0769,-0.5862,178,0.2806,-0.1275,187.015963,0.0155,0.0986,1910,0.001,-0.0295,442865,0.0141,0.0906,381,0.0672,-0.3465,0.8768,0.2392,0.3386
202006,49005,"cache, ut",331544,0.0524,-0.0502,198,-0.0481,-0.2112,32.5,-0.0972,-0.0714,136,-0.15,-0.0556,12,0.5,2,56,-0.0667,-0.3,275,0.0956,0.2168,138.1295247,-0.0085,0.1821,2585,0.05,-0.1701,445165,0.06,0.0294,473,0.0305,-0.0084,1.3889,0.1822,0.4885
202006,48485,"wichita, tx",222000,0.0328,0.5316,199,-0.1385,-0.4923,55.5,-0.1591,0.2614,104,0.2381,-0.3953,0,,-1,72,0.2857,-0.25,85,-0.0116,20.25,100.3799992,0.0677,0.2115,2033,0.0341,0.1383,241349,0.0303,0.2226,284,-0.1041,-0.2828,0.4271,0.0548,0.4169
202006,22055,"lafayette, la",242050,-0.0082,-0.0122,1084,-0.0852,-0.2878,100.5,0.0924,0.1044,264,-0.1538,-0.2414,16,1,0.3333,284,-0.0658,-0.4453,666,0.2982,0.4735,128.2276513,-0.0056,0.0115,1941.5,-0.0018,-0.016,358438,0.0085,0.1033,1750,0.0306,-0.1135,0.6144,0.1815,0.3174
202006,12103,"pinellas, fl",311300,-0.0116,-0.0088,3717,-0.1287,-0.2593,78.5,0.1056,0.2077,1528,0.1009,-0.1492,88,0.2222,-0.12,1276,-0.1064,-0.349,3197,0.3315,0.051,205.655553,-0.0028,0.0639,1428.5,-0.001,-0.0477,508845,0.0199,0.0784,6914,0.037,-0.1422,0.8601,0.2973,0.2539
202006,1015,"calhoun, al",149500,0.0307,0.0682,353,-0.0855,-0.1411,87,0.061,0.2985,104,0.1304,-0.2571,4,-0.6667,,56,-0.2222,-0.125,194,0.302,0.6724,77.60678238,0.0032,-0.0518,1846,0.0011,0.0795,189759,0.0339,0.0095,547,0.0224,0.038,0.5496,0.1636,0.2673
202006,42017,"bucks, pa",508050,0.018,0.0925,1084,0.0103,-0.407,41.5,-0.4155,-0.1863,716,0.5299,-0.0867,48,0.5,0.3333,332,0.8043,-0.5202,422,1.1753,-0.0866,193.4275184,-0.0137,0.0483,2528.5,0.0337,0.0216,727603,-0.0008,0.1376,1506,0.1886,-0.3424,0.3893,0.2085,0.1366
202006,1003,"baldwin, al",369600,0.0125,0.0683,2732,-0.0767,-0.1663,83.5,0.0844,0.0844,748,-0.1053,0.0108,112,-0.125,0.5556,516,0.0488,-0.3418,1313,0.226,,164.4482165,-0.0275,0.0457,2025,0.0326,0.015,496759,0.0227,0.0974,4045,0.0037,0.2344,0.4806,0.1187,0.4806
202006,51770,"roanoke city, va",215000,0.1625,0.4333,142,-0.0596,-0.432,57.5,-0.1016,0.0268,88,0.375,-0.2414,4,0,,44,-0.1538,-0.5,257,0.0753,0.2786,114.6103914,0.0677,0.1476,1989.5,0.0673,0.0714,285989,0.1629,0.2494,399,0.0231,-0.1153,1.8099,0.2271,1.0059
202006,40021,"cherokee, ok",191000,-0.0208,0.1971,163,-0.0181,-0.1466,61.5,-0.0081,-0.0238,56,0.0769,-0.0667,0,,,24,0,-0.1429,94,0.0682,0.5161,93.84592201,-0.0111,0.0895,1841.5,-0.0518,0.1127,247618,-0.0316,0.1508,257,0.0118,0.0158,0.5767,0.0466,0.2521
202006,24015,"cecil, md",302303,-0.0009,0.0535,255,-0.0341,-0.5106,102.5,0.1648,0.5769,100,0.25,-0.2424,0,-1,-1,60,0.25,-0.5313,35,0.0294,0.129,152.9397412,-0.0238,0.0198,1944,0.001,0.0136,383683,0.0339,0.0939,290,-0.0268,-0.4746,0.1373,0.0085,0.0778
202006,5131,"sebastian, ar",207550,0.0927,0.0927,424,-0.0921,-0.3049,81,-0.0357,-0.0357,140,0.3462,-0.125,4,-0.5,0,84,0.1053,-0.3636,2,1,-0.3333,95.87897157,0.0334,0.088,2142,0.0293,0.0338,305520,0.0621,0.0656,426,-0.0897,-0.3051,0.0047,0.0026,-0.0002
202006,35045,"san juan, nm",210050,-0.0433,-0.045,357,-0.0246,-0.2699,98,0.0538,0.3611,96,0.0909,-0.1724,0,,,48,0.0909,-0.5714,76,0.1875,75,117.8328612,0.003,0.0064,1860,-0.0241,-0.0169,261984,-0.0388,-0.0092,433,0.007,-0.1163,0.2129,0.038,0.2108
202006,37031,"carteret, nc",374500,-0.0015,0.0698,727,-0.1396,-0.0762,110.5,0.0327,0.4733,204,0.0851,0.0408,68,16,16,140,0.0294,-0.125,483,0.4461,0.5431,208.4401765,-0.0353,0.0973,1927,0.0327,0.001,504239,0.0293,0.052,1210,0.0263,0.1,0.6644,0.2691,0.2667
202006,25023,"plymouth, ma",577500,0.0501,0.0895,1219,-0.0177,-0.3694,43,-0.2712,-0.0227,776,0.1214,-0.2114,32,1,1.6667,336,0.1351,-0.5254,390,0.5476,0.2914,265.9338981,0.015,0.0406,2148,0.0387,0.017,744624,0.0747,0.0982,1609,0.0777,-0.2801,0.3199,0.1169,0.1637
202006,55043,"grant, wi",161950,-0.0471,-0.0182,116,0.0357,-0.3556,63.5,-0.2616,0.0763,32,-0.2727,-0.5,0,,,32,0.1429,-0.2,71,0.0441,0.2909,89.44711538,-0.0154,-0.0086,1749,-0.0107,-0.0495,290241,-0.117,0.1643,187,0.0389,-0.2043,0.6121,0.0049,0.3065
202006,53071,"walla walla, wa",423545,0.0724,0.0887,101,-0.1441,-0.3727,53.5,0.0094,0.1889,52,-0.1333,-0.381,0,,,36,-0.1818,-0.4706,128,0.1532,0.0847,174.2920899,-0.0051,0.0114,2360,0.0306,-0.0244,455665,0.0463,0.0511,229,0,-0.1792,1.2673,0.3266,0.5344
202006,12109,"st. johns, fl",376495,-0.0323,-0.0323,2884,-0.0888,-0.2318,74.5,-0.0449,-0.0449,1036,0.1164,0.1991,224,0.3333,0.8667,796,0.0258,-0.3344,2184,0.3149,0.1103,181.3448132,0.001,0.0447,2081,-0.0248,-0.063,530041,-0.0112,-0.0294,5068,0.0501,-0.1141,0.7573,0.2325,0.2333
202006,48021,"bastrop, tx",299025,0.0278,0.0101,292,-0.0363,-0.1585,78,0.0986,0.5,116,0.1154,-0.0645,48,2,5,72,-0.25,-0.3333,143,0.1818,0.0672,150.3244035,0.0054,0.014,1998.5,-0.0077,0.0063,381867,0.0196,0.0347,435,0.0259,-0.0956,0.4897,0.0904,0.1036
202006,12115,"sarasota, fl",396678.5,0.0438,0.0577,3572,-0.1141,-0.2529,105,0.129,0.0714,948,0.1127,-0.0595,176,0.0476,1.3158,888,-0.0177,-0.2816,2143,0.3131,0.1273,211.5814491,0.0283,0.068,1759,0.0023,-0.0023,730018,0.045,0.0933,5715,0.009,-0.1447,0.5999,0.1952,0.2023
202006,45041,"florence, sc",210525,0.0272,0.0576,587,0.0316,-0.138,78,0,-0.037,168,0.2353,0.1667,8,0,-0.75,92,0.2105,-0.08,18,-0.1818,-0.3333,100.6502412,0.0043,0.0421,2100,0.0057,0.0474,232488,0.0133,0.03,605,0.0237,-0.1455,0.0307,-0.008,-0.009
202006,39103,"medina, oh",352050,0.0476,0.1737,228,-0.0579,-0.5118,53.5,-0.2465,0.049,184,0.3529,-0.1481,4,,0,72,0.2,-0.625,395,0.155,-0.0389,121.6530715,0.0114,-0.0555,2541,0.0115,0.1571,481955,0.0065,0.2333,623,0.0668,-0.2904,1.7325,0.3192,0.8524
202006,48029,"bexar, tx",282490,0.0274,-0.0155,4807,-0.1231,-0.2448,59.5,-0.0403,0.2143,2324,0.0104,-0.2063,656,0.2615,1.1026,1648,-0.0945,-0.4189,5081,0.1662,0.3072,137.6213655,0.0205,0.0653,2172.5,0.0086,-0.0591,373208,0.0428,0.0103,9888,0.005,-0.0355,1.057,0.2622,0.4463
202006,29019,"boone, mo",282450,0.0363,0.1296,444,-0.0284,-0.4337,38,-0.2692,-0.3214,244,0.1296,-0.2278,16,1,3,100,-0.0741,-0.5614,39,0.4444,0.8571,122.6199005,0.0439,0.0929,2120.5,-0.0096,-0.0495,345731,0.052,0.1154,483,-0.0021,-0.4,0.0878,0.0288,0.0611
202006,13015,"bartow, ga",275250,0.0661,0.1232,444,-0.1208,-0.4689,62,-0.0159,0.1071,236,0.0926,-0.3587,28,0.1667,0.1667,124,-0.1842,-0.5079,447,0.158,0.0518,113.9031836,0.003,0.136,2012.5,0.0321,0.1181,391018,0.0291,0.1182,891,0,-0.2934,1.0068,0.2424,0.4984
202006,48491,"williamson, tx",337050,0.0293,0.0361,1865,-0.161,-0.3173,46.5,-0.051,0.0568,1176,0.0652,-0.0954,408,0.7,0.7586,676,-0.0174,-0.4879,1331,0.3404,0.2498,156.8797791,0.0141,0.0501,2259.5,0.0137,-0.0298,399254,0.0311,0.029,3196,-0.0062,-0.1583,0.7137,0.267,0.3238
202006,55021,"columbia, wi",336250,0.0506,0.1023,97,-0.1491,-0.3938,71,-0.0139,0.2456,56,0.0769,-0.0667,0,-1,,12,-0.4,-0.7692,122,0.0991,-0.1029,153.7783818,0.0113,0.1262,2156.5,0.0782,0.0323,382386,0.0398,0.0508,219,-0.0267,-0.2601,1.2577,0.284,0.4077
202006,35049,"santa fe, nm",642545,0.028,0.1703,536,0.0572,-0.3342,78,-0.025,0.2581,184,0.0952,-0.3699,4,0,-0.75,120,0.3636,-0.3878,353,0.412,-0.1241,254.8543689,-0.0009,0.0877,2283,-0.021,0.0415,970166,-0.0018,0.1471,889,0.1744,-0.2641,0.6586,0.1655,0.158
202006,29031,"cape girardeau, mo",212050,0.0653,0.0341,231,-0.076,-0.2848,92,0,0.3939,76,0.2667,-0.2963,0,,,40,0,-0.3333,175,0.0938,0.1986,97.24950884,0.0077,-0.2282,2030.5,0.0333,0.2336,320034,0.0666,0.0828,406,-0.0098,-0.1343,0.7576,0.1176,0.3056
202006,13255,"spalding, ga",211050,0.0052,0.117,176,-0.1498,-0.2247,58.5,0.0086,0.125,96,0,-0.1429,0,-1,,32,0,-0.3846,165,0.1786,0.0123,95.50877687,0.0235,0.044,1818.5,-0.0074,0.0344,248682,0.0532,0.0981,341,-0.0173,-0.1256,0.9375,0.2612,0.2194
202006,35031,"mckinley, nm",155050,-0.0312,0.1481,44,-0.2281,-0.4211,86.5,0.0549,-0.0798,8,-0.3333,-0.3333,0,,,4,0,0,12,0.7143,0.5,91.53071799,0.0089,-0.0055,1796,-0.0022,0.1973,175235,-0.0045,0.0809,56,-0.125,-0.3333,0.2727,0.1499,0.1675
202006,45045,"greenville, sc",300440.5,0.0149,0.0016,1851,-0.074,-0.1839,68.5,0.0703,0.3173,764,0.0269,-0.1838,112,-0.2632,0.4737,616,0.0845,-0.2021,1678,0.1135,0.1596,0,,,0,,,431726,0.0385,0.0783,3529,0.0066,-0.0501,0.9065,0.1527,0.2685
202006,55035,"eau claire, wi",253950,-0.0231,0.1289,417,0.0024,-0.0835,49.5,0.0102,0.1512,136,0.0968,-0.3061,8,0,1,60,-0.1667,-0.2105,21,0.2353,-0.3438,119.6629213,-0.0132,0.0438,2018,-0.0199,0.0643,284827,-0.0169,0.0429,438,0.0115,-0.1006,0.0504,0.0095,-0.02
202006,47011,"bradley, tn",279950,0.1196,0.12,315,-0.1711,-0.3598,53.5,-0.0776,0.049,160,0.0526,-0.1837,12,2,2,80,-0.2593,-0.3103,376,0.2833,2.008,125.9983349,0.0289,0.0935,2280.5,0.0849,0.0305,373698,0.0933,0.2855,691,0.0267,0.1199,1.1937,0.4226,0.9396
202006,22113,"vermilion, la",168800,-0.0357,-0.0074,138,-0.0548,-0.2418,111.5,0.1495,0.0721,32,-0.1111,0.1429,0,,,32,-0.1111,-0.3333,65,0.4444,0.413,84.52380352,-0.0415,-0.0897,1806,0.0256,-0.0082,210913,-0.0225,0.0643,203,0.0628,-0.1096,0.471,0.1628,0.2183
