month_date_yyyymm,cbsa_code,cbsa_title,HouseholdRank,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_feet,median_listing_price_per_square_feet_mm,median_listing_price_per_square_feet_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy
202006,49700,"yuba city, ca",291,389500,-0.0239,0.1488,316,-0.1295,-0.3767,57,-0.0952,0.3256,168,0,-0.3731,8,-0.3333,0,96,0.3333,-0.4783,389,0.2548,0.0264,195.9099488,0.0266,0.0384,2036,-0.0034,0.1634,446333,-0.0072,0.0706
202006,36220,"odessa, tx",292,281050,0.0072,-0.1079,509,0.0221,0.8577,52.5,-0.0625,0.4189,200,0.1364,0.1628,0,-1,-1,172,0.075,0.9545,156,0.2188,-0.1917,138.5864456,0.0072,-0.02,2046,0.0054,-0.1249,358175,0.0462,-0.1833
202006,29100,"la crosse-onalaska, wi-mn",293,298050,0.046,0.1041,251,0.004,-0.2969,47.5,-0.1667,0.2838,132,-0.0294,-0.2979,0,,-1,68,0.3077,-0.2917,96,0.2152,0.1163,126.5119665,0.0105,0.077,2236.5,0.0804,-0.0148,326633,0.0167,-0.0774
202006,38340,"pittsfield, ma",294,465000,0.0569,0.26,743,-0.0093,-0.3202,98.5,-0.186,0.2312,216,-0.0847,-0.2174,0,-1,,120,0.2,-0.434,343,0.6732,0.3665,214.4643429,0.0622,0.1679,2144,-0.0133,0.0645,762136,0.0218,0.2841
202006,48140,"wausau, wi",295,218750,-0.0055,0.0519,456,0.0729,-0.0751,48,-0.1429,0.1163,160,0.0526,-0.1111,0,,-1,72,1,-0.2174,23,0.2778,1.875,103.7986609,-0.0082,0.0265,2091,0.017,0.0668,258082,-0.0116,0.0433
202006,13900,"bismarck, nd",296,284950,-0.0138,0.0552,523,-0.0491,-0.3303,55,-0.1667,0.0377,204,-0.1207,-0.15,4,,,148,0.1935,-0.3509,440,0.3095,219,134.9044192,-0.0092,0.0192,2032,-0.0231,-0.0078,330462,0.0016,0.0364
202006,44220,"springfield, oh",297,133450,0.1599,0.0269,180,-0.1589,-0.4737,57.5,-0.0726,0.4744,96,-0.1724,-0.5932,12,2,,60,0.0714,-0.5313,333,0.0406,-0.0698,71.3362069,-0.1079,-0.1565,1516.5,-0.0023,-0.0197,182665,0.1075,0.0569
202006,12980,"battle creek, mi",298,174979.5,0.1359,0.0602,255,-0.0377,-0.2936,58,-0.1831,0.16,140,0.129,-0.1463,0,-1,-1,60,0,-0.4828,323,0.442,31.3,90.76433121,0.0535,0.0371,1773,0.032,0.0454,231582,0.0817,0.0195
202006,30140,"lebanon, pa",299,247495,-0.0832,0.0353,203,0.0253,-0.3409,74.5,-0.1131,0.3304,140,1.5,-0.1026,4,0,-0.5,36,0.8,-0.4706,14,-0.0667,-0.2632,120.7504022,-0.0405,0.023,1901,0.0005,0.0069,285801,-0.0341,0.0879
202006,46180,"tupelo, ms",300,205000,0.0351,-0.0467,304,-0.1085,-0.3259,97.5,0.0484,0.3929,84,-0.16,-0.3438,0,-1,,52,-0.1875,-0.48,209,0.1297,0.2901,97.63665185,0.0185,0.0553,2201,0.0082,-0.0261,268581,0.032,0.0471
202006,27460,"jamestown-dunkirk-fredonia, ny",301,159950,-0.0006,0.0667,353,0.0232,-0.3289,101.5,-0.0602,0.45,136,1.2667,-0.15,4,,-0.5,56,0.5556,-0.44,36,0.3846,0.7143,100.0941391,0.0003,0.0594,1797,0.0269,0.0825,247227,-0.0273,0.1251
202006,41100,"st. george, ut",302,452450,0.0066,0.1128,1190,-0.2035,-0.2406,62,0,0.069,436,-0.121,-0.1484,32,-0.2727,-0.1111,272,-0.1282,-0.4472,244,0.2775,0.0655,196.3758571,0.0142,0.0899,2339,0.0009,0.0589,560247,0.0182,0.1475
202006,16060,"carbondale-marion, il",303,118800,-0.0063,-0.0021,1393,-0.0562,0.9082,220.5,0.1667,1.564,168,0.2353,-0.0233,0,,-1,156,0.56,0.0541,459,0.2507,1.55,69.39835165,-0.005,-0.0162,1613,-0.0019,-0.0399,150638,-0.0167,-0.0475
202006,46660,"valdosta, ga",304,189750,0.0545,0.1602,407,-0.1377,-0.2758,77,-0.0375,0.3509,148,0.0882,-0.2292,16,0.3333,3,48,-0.25,-0.5862,346,0.1344,33.6,97.11544876,-0.0027,0.0561,1971,0.0374,0.1017,246204,0.0307,0.1509
202006,20940,"el centro, ca",305,272950,-0.0113,-0.025,103,-0.0096,-0.3758,35,-0.4615,-0.1667,60,0.0714,-0.2105,0,,,24,0,-0.5385,77,0.1324,-0.3304,163.9327813,0.0147,0.1092,1590,-0.0445,-0.1753,289898,-0.0215,-0.022
202006,11020,"altoona, pa",306,139750,-0.0014,0.0356,294,-0.0784,-0.2243,95,-0.0686,0.6667,116,0.2609,-0.1471,0,-1,,100,1.2727,-0.1379,16,1,0.3333,38.694626,-0.2476,,1024,-0.1579,,188368,-0.0357,0.0413
202006,24020,"glens falls, ny",307,263500,0.0172,0.0172,1107,-0.0212,-0.2649,364.5,0.0239,2.6818,220,1.037,-0.1667,4,,0,96,0.2,-0.4783,473,0.3592,0.0799,147.9119903,0.0151,0.0003,1680,0.0042,0,451100,0.0208,0.0071
202006,47220,"vineland-bridgeton, nj",308,157550,-0.0331,0.0862,462,-0.1381,-0.494,97,0.1279,0.2597,180,0.5,-0.1818,4,0,,84,-0.1923,-0.6818,124,0.1273,3.1333,97.28773585,-0.0271,0.1223,1430,0.0042,0.0171,209622,0.0121,0.2898
202006,49020,"winchester, va-wv",309,322040,0.0222,0.0769,414,-0.1516,-0.3439,82.5,0.1458,0.1786,188,0.119,-0.06,44,1.75,0.375,88,-0.2667,-0.45,219,0.2167,0.4314,146.6427362,0.0367,0.0511,2077.5,-0.0065,0.0051,366252,0.0414,0.0502
202006,12300,"augusta-waterville, me",310,255000,0.0627,0.0712,309,-0.0096,-0.4709,54.5,-0.2534,0.1848,160,-0.0909,-0.322,0,-1,-1,56,0.2727,-0.6,157,0.3305,0.3652,147.1611181,0.0249,0.1401,1719,0.0232,-0.0277,308400,0.0529,0.0906
202006,48260,"weirton-steubenville, wv-oh",311,99250,0.003,0.0442,213,-0.1013,-0.3107,69,-0.2333,0.1695,100,0.1905,0.1364,0,,,52,0.1818,-0.35,224,0.12,0.4834,62.33198925,-0.0237,-0.0827,1508,0.0121,0.1398,141147,0.0322,0.1047
202006,34900,"napa, ca",312,1095050,0.0972,0.1185,394,-0.039,-0.1876,61.5,-0.0682,0.1827,152,0,-0.0732,4,0,,100,0.087,-0.1667,163,0.8953,0.5673,578.9188095,0.0868,0.0955,2067,0.034,0.0466,2400825,0.0445,0.1311
202006,35100,"new bern, nc",313,249800,0.0225,0.0201,551,-0.0982,-0.1601,93.5,0.0625,0.4385,164,0.1081,-0.2115,16,3,1,132,0.0313,0,430,0.25,0.1813,123.3015873,0.0161,0.0557,2000,0.0235,0,328381,0.0533,0.1017
202006,27180,"jackson, tn",314,188450,0.0472,0.059,229,-0.102,-0.3603,77,0.0845,0.375,108,0.2857,-0.1563,0,,,48,0,-0.4,229,0.1281,0.1225,86.44980145,0.0138,0.0427,2020.5,0.0072,0.0103,230135,0.0303,-0.0198
202006,30940,"london, ky",315,199950,0,0.1429,169,-0.0398,-0.4635,84.5,-0.1378,0.2612,56,0.4,-0.4167,0,,,32,0.3333,-0.619,142,0.1545,0.1833,92.58197695,0.0001,0.0375,2000,0.0526,0.0417,235668,0.0158,0.1219
202006,13220,"beckley, wv",316,118050,-0.0167,-0.2127,366,-0.0054,-0.3159,101.5,0.0914,0.2378,104,0.2381,-0.1875,0,,,72,0.2857,-0.28,104,0.1818,0.3684,73.31180916,0.0217,-0.0949,1484,-0.0027,-0.1917,193332,0.019,-0.0947
202006,27860,"jonesboro, ar",317,209950,0.05,0.0053,509,0.0059,-0.3685,57.5,-0.0254,0.0648,232,0.3182,-0.2162,0,,,100,0.25,-0.359,9,0.125,1.25,100.8549692,0.0167,-0.0136,2075.5,0.0169,-0.0117,259014,0.0122,-0.0168
202006,24140,"goldsboro, nc",318,199550,0.0391,0.0257,200,0.1429,-0.3711,40,-0.3846,-0.3333,132,1.0625,0.0645,4,,,52,0.8571,0.3,156,0.0196,0.322,96.94733005,0.0707,0.0614,2096,0.0883,-0.0024,202467,0.0686,0.0106
202006,43420,"sierra vista-douglas, az",319,212550,-0.0185,0.0732,349,-0.0718,-0.4174,68,0.5111,-0.0556,136,0.1724,-0.3585,0,-1,-1,72,0,-0.4375,331,0.298,2.4124,122.2026248,0.0034,0.0666,1793.5,-0.0036,0.0031,280170,-0.4376,0.1161
202006,44420,"staunton-waynesboro, va",320,293800,0.0307,0.0965,373,-0.1674,-0.1244,72,0.5319,0.2857,156,0.0263,0,4,0,,68,-0.1053,-0.3704,544,0.0206,0.8316,139.3811569,0.007,0.0697,2109,0.0139,0.0348,344956,-0.0126,0.0459
202006,19140,"dalton, ga",321,238950,0.0547,0.2251,259,-0.1367,-0.3019,55.5,-0.1462,0.2333,108,0,-0.25,0,,-1,64,0.0667,-0.2381,266,0.1176,18,98.7303216,0.0253,0.1181,1967,0.1126,0.1708,277807,0.0509,0.0865
202006,33540,"missoula, mt",322,459050,0,0.1203,329,-0.009,-0.3952,64,-0.0986,-0.0725,152,-0.0732,-0.1915,0,-1,,52,0.1818,-0.5938,357,0.1821,0.9297,211.5451994,0.0152,0.0771,2361.5,0.0062,0.0458,654306,0.0172,0.1625
202006,25220,"hammond, la",323,222550,0.0859,0.113,334,-0.1873,-0.4757,94.5,0.0385,0.4318,112,0.0769,-0.4815,12,2,-0.4,64,-0.0588,-0.6923,341,0.1799,0.3268,112.8032389,0.0243,0.0331,1995.5,0.0575,0.0643,277178,0.0623,0.1372
202006,22380,"flagstaff, az",324,434786,0.0055,0.1176,274,-0.0774,-0.3268,58,0,0,128,-0.0303,-0.1579,8,0,0,88,0.1,-0.3529,207,0.5,0.3019,225.6148629,-0.0051,0.0617,1960,0.0192,0.0256,603081,0.0719,0.1251
202006,30020,"lawton, ok",325,122500,0.0204,0.0208,361,-0.1445,-0.3912,82,0.0123,0.0513,132,0.0645,-0.175,8,0,,48,-0.2,-0.4545,6,-0.25,,79.78556911,0.0057,0.0383,1612.5,0.0078,0.0078,162054,0.0023,0.1071
202006,43300,"sherman-denison, tx",326,244000,-0.0022,-0.0222,520,-0.0459,-0.1433,65,-0.0972,0.2264,216,0.0385,0.0189,4,0,-0.6667,192,0.1163,-0.1864,359,0.1967,0.3446,131.45452,0.0148,0.0916,1915,0.0079,-0.0425,337022,-0.0268,0.0292
202006,26820,"idaho falls, id",327,344500,0.0598,0.1796,266,-0.0983,-0.1279,29.5,-0.0167,0.1346,192,-0.1724,-0.2131,4,-0.6667,0,112,-0.0667,-0.1765,18,0.3846,0.5,116.6666667,0.0179,0.1039,3008,0.0569,0.0372,411587,0.0683,0.0547
202006,31300,"lumberton, nc",328,122300,-0.0589,-0.022,156,-0.0602,-0.4327,113.5,0.1127,0.2337,60,0.3636,-0.1667,0,,-1,24,0,-0.25,117,0.0174,0.1939,75.3,-0.0106,0.047,1594.5,-0.0889,-0.0889,176976,0.0221,0.0765
202006,34580,"mount vernon-anacortes, wa",329,476000,0.0216,0.0577,304,-0.0816,-0.2779,53,0.0392,0.1522,152,-0.1163,-0.3333,12,0.5,,84,0.1667,-0.3,218,0.1354,0.1122,254.9397617,0.0287,0.0715,1937,0.026,0.012,638393,0.0025,-0.0358
202006,25500,"harrisonburg, va",330,316250,0.0041,0.0233,466,-0.0169,0.3626,65,0.383,-0.0299,252,0.3125,0.9091,8,1,,92,0,0.2105,308,0.1324,21,144.1464203,0.0052,0.0842,2124.5,0.0059,-0.06,401443,0.027,-0.0243
202006,31900,"mansfield, oh",331,162450,0.2491,0.2501,135,-0.1818,-0.4351,44.5,-0.2054,0.1711,96,0,-0.3143,0,,-1,44,-0.2667,-0.3889,205,0.1582,2.254,93.57226285,0.0435,0.1637,1726,0.1244,0.1121,247514,-0.4666,0.2783
202006,41140,"st. joseph, mo-ks",332,154950,0.0396,0.2918,204,-0.1207,-0.427,65,-0.0845,0.1607,88,-0.2143,-0.3125,0,,,60,0.6667,-0.4,208,0.2308,8.9048,79.90695474,0.0285,0.1234,1708,-0.0161,0.112,206047,0.0371,0.2024
202006,48700,"williamsport, pa",333,146955.5,-0.0516,-0.0812,190,-0.1038,-0.4524,62,-0.2706,0.1698,104,0.3,-0.1333,4,,,60,0.6667,-0.5588,210,0.4483,0.3125,98.76166383,0.0036,0.0212,1680,-0.021,-0.0367,204375,0.0164,-0.0327
202006,29940,"lawrence, ks",334,328050,-0.031,0.0095,260,-0.1304,-0.4037,49.5,-0.1466,0.3378,136,-0.1053,-0.4688,0,,,52,-0.1333,-0.5806,88,0.0602,5.2857,144.5871004,0.0471,0.0975,2412,0,-0.0313,399193,0.0299,0.0957
202006,43100,"sheboygan, wi",335,277500,0.028,0.1098,164,-0.1038,-0.3993,63.5,-0.0929,-0.1419,92,0.2778,-0.3429,0,,-1,28,0,-0.5882,160,0.1268,-0.0476,131.6489924,0.0039,-0.0412,1757,0.0471,0.0553,353644,0.0514,0.0762
202006,10540,"albany, or",336,377950,0.0556,0.0213,262,-0.1938,-0.4126,39.5,-0.2255,0.1286,224,0.1667,-0.2432,28,0,6,64,-0.4074,-0.5429,408,0.1591,0.5938,195.713051,-0.0011,0.0187,1956.5,0.0616,0.0564,522347,0.131,0.1286
202006,36980,"owensboro, ky",337,214197,0.1276,0.0451,138,-0.098,-0.529,53.5,-0.0932,0.07,88,0.375,-0.3714,0,,,36,-0.25,-0.64,231,0.0896,0.2554,106.7451175,0.0257,0.0662,1841,0.0099,-0.0758,379595,0.0328,0.1891
202006,20380,"dunn, nc",338,257580,0.0364,0.0959,391,-0.1174,-0.327,63,0.0161,-0.0308,164,-0.1961,-0.1087,16,0,1,72,-0.0526,-0.5263,371,0.1208,0.3394,116.4822365,0.016,0.1168,2197,0.0427,-0.0144,271529,0.0513,0.102
202006,17420,"cleveland, tn",339,279950,0.0769,0.1196,390,-0.1631,-0.3586,65.5,0.0234,0.2843,180,0.0714,-0.2105,12,0,0.5,84,-0.3226,-0.4167,420,0.2537,1.9787,126.900364,0.0313,0.0865,2212.5,0.0536,0.0291,390445,0.0633,0.2804
202006,41660,"san angelo, tx",340,282500,0.0275,0.1302,242,-0.0584,-0.2965,64.5,-0.0227,0.0238,132,0.1786,-0.1081,0,,,72,0.3846,-0.1,264,0.1,-0.0704,134.8611456,0.0045,0.108,2058,0.0093,0.0331,367559,0.0366,0.0801
202006,34620,"muncie, in",341,87500,-0.1246,-0.2705,188,-0.1897,-0.5756,91.5,0.0055,0.3864,92,0.0455,-0.4103,0,-1,-1,44,-0.2143,-0.5417,87,0.0741,0.4032,63.21902571,-0.0564,-0.111,1452,0.0069,-0.074,157557,0.0068,0.0224
202006,15260,"brunswick, ga",342,389950,0.0207,-0.0076,1116,-0.0653,-0.1818,107,0.0288,0.0918,244,0.0702,0.0339,20,0.6667,0.25,184,0.15,-0.2698,32,0.3913,-0.6701,172.6535145,0.0135,-0.0107,2053.5,0.0096,-0.0245,674324,0.0102,-0.0473
202006,11500,"anniston-oxford-jacksonville, al",343,149500,0.0307,0.0682,352,-0.0857,-0.1436,87,0.061,0.2985,104,0.1304,-0.2571,4,-0.6667,,56,-0.2222,-0.125,194,0.302,0.6724,77.64532027,0.0033,-0.0513,1846,0.0011,0.0795,190111,0.0341,0.0114
202006,40700,"roseburg, or",344,339550,0.0414,-0.0012,331,-0.065,-0.3119,93,0.0568,0.4531,124,0.1923,-0.2439,24,-0.1429,5,108,-0.069,0,289,0.1606,71.25,171.942656,0.0136,0.0192,1920,0.0373,-0.0103,470266,0.0323,-0.0187
202006,34100,"morristown, tn",345,259050,0.0161,-0.0223,338,-0.1508,-0.4816,79,0.0822,0.254,128,-0.0588,-0.4286,0,-1,-1,72,-0.1,-0.561,358,0.1548,0.1548,120.0888748,0.0347,0.0115,2036.5,-0.0012,-0.0493,325608,0.0255,-0.1151
202006,48060,"watertown-fort drum, ny",346,189500,0.0643,0.0531,538,-0.471,-0.635,114.5,-0.1326,0.5685,188,0.119,-0.5607,0,-1,,108,-0.2703,-0.7,264,-0.1619,0.1478,107.9138777,0.0492,0.046,1661,-0.0113,-0.0142,274158,0.068,0.1121
202006,31460,"madera, ca",347,359950,0.0298,0.0298,544,-0.142,-0.3061,67,0,0.0984,196,-0.0926,-0.2222,16,-0.3333,1,92,-0.2813,-0.5,308,0.232,0.2031,177.9571319,0.0071,0.0384,2062.5,0.0364,0.0251,452968,0.0176,-0.0309
202006,19260,"danville, va",348,132450,0.0192,0.0192,260,-0.0476,-0.3516,137,-0.0144,0.4731,48,-0.2,-0.4,0,,,36,0,-0.4706,112,0.1089,5.2222,75.51061693,0.0222,0.0262,1802,-0.0006,0.0011,185637,0.0131,0.0086
202006,19500,"decatur, il",349,112300,0.0214,0.0204,564,-0.0678,-0.276,475.5,0.1032,4.0053,120,0.1111,-0.3333,0,,,100,0.25,-0.3902,108,0.08,0.5652,61.50367931,-0.0094,0.0128,1778,0.0074,-0.005,155865,0.0321,0.0055
202006,30340,"lewiston-auburn, me",350,245000,0.0002,0.1185,148,-0.119,-0.4241,53,-0.0536,0.3947,84,0.1053,-0.3636,0,,,28,-0.3,-0.6667,66,0.3469,0.6923,142.1349226,0.0038,0.175,1641.5,-0.0009,-0.0456,258297,0.0205,0.0936
202006,14140,"bluefield, wv-va",351,135050,0.0007,0.0392,355,-0.0457,-0.3426,122.5,-0.02,0.2895,88,0.4667,-0.1852,0,,,56,-0.1765,-0.5,96,0.0667,15,78.19831504,-0.0091,0.0217,1748.5,-0.0065,0.0495,183140,-0.0178,0.1054
202006,13020,"bay city, mi",352,117250,0.1778,0.0473,203,-0.0773,-0.4377,92,-0.0213,1.1905,96,-0.1429,-0.3846,0,,-1,60,0.875,-0.4444,239,0.6149,0.5724,75.88760504,0.0226,-0.012,1541,0.0976,0.0526,169784,0.0585,0.0424
202006,26090,"holland, mi",353,335500,0.0168,0.0649,255,-0.0727,-0.2388,65,-0.1216,0.4773,116,-0.1212,-0.1714,8,1,,72,0.2857,-0.25,276,0.6331,54.2,176.6568126,0.0643,0.0682,1907,0.0005,0.0144,468222,0.0226,0.0807
202006,48300,"wenatchee, wa",354,447550,-0.0356,0.0079,438,-0.054,-0.2022,43,-0.2586,0.0488,168,-0.3,-0.1923,4,,0,100,0.1364,-0.1667,134,0.3673,0.2762,222.6336063,-0.0519,0.0048,1814.5,0.0081,-0.0569,550548,-0.0151,-0.0819
202006,18260,"cookeville, tn",355,277500,0.0318,0.1099,376,-0.0807,-0.3213,76.5,-0.0065,0.1769,128,-0.1351,-0.3333,4,,,104,0.4444,-0.1613,131,0.0315,0.8714,129.95,0.0096,0.1036,2039.5,0.0132,-0.0061,357629,0.0443,0.1467
202006,49300,"wooster, oh",356,187950,0.1059,-0.0058,102,-0.0642,-0.3929,55.5,-0.26,0.1327,64,0.4545,-0.2727,0,,,24,-0.1429,-0.4545,173,0.227,0.0549,99.09944581,0.0522,-0.1549,1738,0.0206,0.0768,244165,0.0729,0.0355
202006,42700,"sebring, fl",357,182000,-0.0165,-0.0419,439,-0.0835,-0.2018,87.5,0.0938,-0.0057,120,-0.0909,-0.2105,4,-0.5,-0.5,120,-0.0909,0.1538,261,-0.0114,-0.0114,112.1761658,-0.0076,0.0069,1563,-0.0108,-0.0527,227986,-0.0112,-0.044
202006,24220,"grand forks, nd-mn",358,231450,0.0065,0.0615,402,0.0308,-0.2624,61.5,-0.4306,-0.0682,160,0.25,0,0,,,84,0.1667,-0.4324,247,0.2108,6.2647,104.1381766,0.0061,0.0186,2079.5,0.0022,-0.0154,256248,0.02,0.038
202006,46020,"truckee-grass valley, ca",359,565050,0.0275,0.0563,877,-0.0488,-0.2961,102.5,-0.033,1.3295,272,0,-0.3333,8,0,1,112,-0.1765,-0.6164,588,0.5474,0.3967,264.4979867,-0.0035,0.015,2336,0.0345,0.0382,807020,0.0038,0.0051
202006,33140,"michigan city-la porte, in",360,299050,-0.0143,-0.003,205,-0.1164,-0.4006,78,-0.093,0.4717,96,0.0435,-0.3514,0,-1,-1,56,0,-0.44,130,0.4943,0.0317,144.8721159,0.0014,0.1446,1904,-0.0037,-0.0703,410912,0.0259,0.0455
202006,41400,"salem, oh",361,133250,0.0254,0.0254,175,-0.1071,-0.2828,73.5,-0.0926,0.05,68,0,-0.32,0,,,56,0.5556,-0.3636,173,0.3308,0.1019,74.33035714,0.0108,-0.0313,1600.5,-0.0096,0.1084,189045,-0.0038,0.1097
202006,14580,"bozeman, mt",362,587550,0.1474,0.088,507,-0.0731,-0.093,64,-0.0725,0.4884,236,0.0727,-0.169,20,4,1.5,84,0.05,-0.3636,563,0.4585,0.2652,258.0071174,0.0379,0.0852,2231.5,0.0759,-0.0268,1033463,0.105,0.2577
202006,30860,"logan, ut-id",363,339300,0.0471,-0.0279,222,-0.0788,-0.2238,35,-0.0789,-0.0278,148,-0.119,-0.119,12,0.5,0.5,60,-0.1176,-0.2857,291,0.1149,0.1548,136.0438671,0.0061,0.1632,2626,0.0606,-0.1502,463036,0.0466,0.0233
202006,22140,"farmington, nm",364,210050,-0.0433,-0.045,357,-0.0246,-0.2699,98,0.0538,0.3611,96,0.0909,-0.1724,0,,,48,0.0909,-0.5714,76,0.1875,75,117.8328612,0.003,0.0064,1860,-0.0241,-0.0169,261984,-0.0388,-0.0092
202006,26300,"hot springs, ar",365,259800,0.039,0.0411,1072,-0.0454,-0.2632,78,-0.025,0.0685,328,0.025,-0.2991,12,2,0,192,0.1429,-0.2381,159,0.272,0.5588,120.6872285,0.0131,0.0862,2156.5,0.0177,-0.0016,340028,0.0225,0.0018
202006,25260,"hanford-corcoran, ca",366,265050,-0.0075,-0.0073,176,-0.12,-0.5945,52.5,-0.1102,0.0294,124,0.069,-0.3404,4,0,-0.5,36,-0.25,-0.7568,259,0.1261,1.4904,162.1242172,0.0264,0.0739,1666,-0.0054,-0.064,334991,0.0611,0.1404
202006,37140,"paducah, ky-il",367,140045,0.0007,-0.0338,387,-0.0252,-0.3211,156.5,0.0097,0.6649,80,0.1111,-0.3103,0,,-1,80,0.3333,-0.2593,202,0.2242,6.7692,77.66999351,0.0077,-0.0458,1725,-0.0063,-0.0143,207945,0.0103,0.0249
202006,22540,"fond du lac, wi",368,247000,0.098,0.2801,160,-0.1111,-0.2727,86.5,0.1234,0.7653,92,0.3529,-0.303,0,,,36,-0.25,-0.4375,205,0.2275,0.0677,106.4466114,0.0072,0.0305,1983,0.1109,0.2004,298855,0.061,0.1434
202006,23460,"gadsden, al",369,199950,0.0526,0.1111,308,-0.1149,-0.3171,84.5,0.0181,0.006,88,-0.1538,-0.1852,4,,0,64,-0.0588,-0.4286,44,0.5172,3,87.82475279,0.0281,0.1047,2212.5,0.0075,0.0446,246127,0.0394,0.1375
202006,36300,"ogdensburg-massena, ny",370,129950,0.0392,0.0392,501,-0.0907,-0.4085,169,-0.1198,0.4083,132,1.0625,-0.1081,0,,,84,0.6154,-0.4324,172,0.3231,5.6154,80.91541979,0.0156,0.0182,1610,-0.0062,0.0268,169349,0.0238,0.0582
202006,44940,"sumter, sc",371,182050,0.0196,-0.0038,228,-0.1461,-0.4169,69.5,-0.0071,-0.0071,88,-0.0833,-0.2143,0,,-1,44,0.1,-0.3889,270,0.2385,0.5429,90.4937284,-0.0032,0.0126,1938,-0.0067,-0.0458,213132,-0.0209,0.0862
202006,27060,"ithaca, ny",372,294950,-0.0137,0.0347,194,-0.0102,-0.4085,47,-0.3286,-0.0408,116,0.381,0,0,,,56,1.8,-0.3,144,0.2743,-0.234,147.2719458,-0.0305,0.0339,1953,0.0036,-0.0469,373562,-0.007,-0.009
202006,32940,"meridian, ms",373,129050,-0.0686,-0.1677,243,-0.1099,-0.3688,130,0.0744,0.1404,44,-0.2143,-0.3529,0,,,52,0.0833,-0.2778,1,-0.75,-0.75,72.7307545,0.0005,-0.039,1886.5,-0.0195,-0.0679,186262,-0.0273,-0.0472
202006,31020,"longview, wa",374,340050,0.0029,0.0306,254,0.0201,-0.2349,41.5,-0.2019,0.0921,152,0,-0.283,36,-0.1818,3.5,88,0.0476,-0.2143,233,0.1709,2.026,190.8196591,-0.0004,0.0733,1849,-0.0005,-0.0666,396639,-0.2401,-0.1369
202006,40080,"richmond-berea, ky",375,244750,0.0417,0.0662,180,-0.1743,-0.3878,67.5,0.0075,0.1842,88,0.0476,-0.2903,0,-1,,40,-0.2857,-0.5455,290,0.0432,0.2236,118.3280142,0.0123,0.1438,1940.5,-0.0135,-0.0553,276804,0.0258,0.0028
202006,38240,"pinehurst-southern pines, nc",376,326450,-0.0106,-0.0254,551,-0.0952,-0.299,77,0.1,0.1667,196,0.0208,-0.02,16,-0.3333,1,108,0.2273,-0.4255,584,0.2373,1.2813,117.3967011,0.0083,0.1684,1957.5,0.0038,0.0899,405969,0.0042,-0.0402
202006,28060,"kalispell, mt",377,524450,0.0488,-0.0011,741,-0.0288,-0.3294,78.5,0.0467,0.2077,268,0.1552,-0.2872,4,0,-0.5,84,-0.125,-0.5532,469,0.3876,0.4,238.0885777,0.0207,0.0519,2225.5,0.0102,-0.0727,901825,0.0226,0.0896
202006,48580,"whitewater-elkhorn, wi",378,348195,0.0346,-0.005,479,-0.1162,-0.2872,100,0.1905,0.4085,188,0.0682,-0.2419,4,,,72,-0.1818,-0.5909,285,0.4467,0.14,168.0772602,-0.0078,-0.0329,1927.5,0.0291,0.006,638589,0.0527,0.045
202006,28100,"kankakee, il",379,179950,0,0.0969,236,-0.1387,-0.2934,77,-0.0253,0.2833,104,0.2381,-0.2353,0,,,80,0.25,-0.3103,198,0.125,-0.0198,105.5746461,0.0237,0.0757,1710,0.0059,0.0427,209582,0.0137,0.0656
202006,16940,"cheyenne, wy",380,370300,0.0124,0.0492,276,0.0534,0.2159,33,-0.25,-0.25,200,0.3514,0.3158,8,1,1,80,0.8182,1.5,353,0.0963,-0.0612,138.1022457,0.0241,0.0686,2615,-0.014,-0.0034,389667,0.0065,0.059
202006,18500,"corning, ny",381,158550,-0.0335,0.0032,273,0.0791,-0.2582,82.5,-0.1129,0.3983,128,0.7778,0.1852,0,,,64,3,-0.2,76,0.1176,-0.3214,94.19917864,0.0322,0.022,1916,-0.0164,0.0368,251917,-0.037,0.1083
202006,46100,"tullahoma-manchester, tn",382,319950,0.0667,0.0681,209,-0.1673,-0.3798,59.5,-0.1119,0.2396,104,0.0833,-0.2571,0,-1,,52,0,-0.3158,143,0.1818,-0.0205,129.4766549,0.0093,0.0545,2292.5,0.0028,-0.0535,405020,0.0042,0.0489
202006,30620,"lima, oh",383,139950,-0.0148,-0.0515,232,-0.0293,-0.2795,55,-0.127,0.1224,116,0.2609,-0.1714,8,0,,28,-0.3636,-0.6667,149,-0.0067,7.2778,88.67848542,0.0058,0.033,1545,-0.0332,-0.038,190568,0.0171,0.0521
202006,15680,"california-lexington park, md",384,355000,-0.0407,0.0599,240,-0.1429,-0.5092,53,-0.1017,0.1522,128,0.0323,-0.2558,8,1,0,60,-0.1667,-0.6053,117,0.2316,0.1038,160.3483709,0.0107,0.0909,2198.5,-0.0007,0.0459,400929,0.0112,0.034
