date,zip,new_listing_count,active_listing_count,price_increased_count,price_reduced_count,pending_listing_count,median_listing_price_per_square_feet,median_square_feet,average_listing_price,total_listing_count,pending_ratio,permit_count,permit_type
201612,77095,48,172,0,44,86,91.58008036,2519,243777,258,0.5,199,
201612,77057,28,199,4,16,39,177.6348342,1868,553623,238,0.196,408,
201612,77003,12,109,0,8,39,192.1333874,1833,360752,148,0.3578,271,
201612,77384,16,168,0,16,44,127.6102088,2782,442736,212,0.2619,451,
201612,77069,20,117,0,12,30,94.53342411,3034.5,319677,147,0.2564,113,
201612,77563,8,63,0,12,15,151.383547,1623,314885,78,0.2381,325,
201612,77536,24,60,0,8,37,97.25373849,2050,231557,97,0.6167,174,
201612,77565,8,69,0,8,14,183.7314508,2750.5,632754,83,0.2029,289,
201612,77532,20,99,4,12,45,98.27586207,2022,253695,144,0.4545,144,
201612,7740,24,136,0,8,0,0,0,643909,136,0,113,
201612,77474,12,71,0,8,13,117.8087143,2077,283110,84,0.1831,392,
201612,77351,32,214,0,16,34,100.5319149,1645,252830,248,0.1589,499,
201612,77062,12,40,0,4,31,105.7550418,2310,303624,71,0.775,246,
201612,77493,52,265,28,60,81,116.753125,2753,362921,346,0.3057,288,
201612,77364,0,36,0,0,5,107.4096064,1508,193606,41,0.1389,41,
201612,7753,32,170,0,16,0,0,0,304317,170,0,443,
201612,77663,0,41,0,0,1,80.47619048,2055,173336,42,0.0244,115,
201612,7719,16,131,0,8,1,176.1273116,1399.5,771256,132,0.0076,172,
201612,77053,4,19,0,4,23,84.35626536,1351,125724,42,1.2105,312,
201612,77583,40,184,16,24,77,107.4519073,2661,308908,261,0.4185,310,
201612,77833,16,100,0,4,21,116.3708087,1849,257817,121,0.21,211,
201612,77840,4,42,0,0,5,144.813278,1823,370174,47,0.119,254,
201612,77612,0,30,0,0,1,96.80438993,1920,181591,31,0.0333,276,
201612,77044,48,262,16,24,90,97.8751586,2731.5,292039,352,0.3435,27,
201612,77808,20,63,0,0,3,144.675866,2494,443910,66,0.0476,314,
201612,77708,20,38,0,4,2,76.70171868,1449,136417,40,0.0526,67,
201612,77028,8,22,0,0,8,54.98306233,1466,96512,30,0.3636,25,
201612,77360,4,71,0,8,15,124.9007937,1456,232978,86,0.2113,260,
201612,77059,8,67,4,8,30,118.8075231,3218,424569,97,0.4478,29,
201612,77004,56,250,8,24,91,194.1888283,2080,417467,341,0.364,54,
201612,77407,64,281,16,48,131,110.1510992,2842,327331,412,0.4662,299,
201612,77871,0,33,0,0,4,98.00295858,2081,273668,37,0.1212,68,
201612,7726,40,180,0,32,3,0,0,468608,183,0.0167,240,
201612,77075,12,37,0,8,17,97.36045002,2238,193415,54,0.4595,327,
201612,77807,8,98,0,4,3,187.6563803,2406,485172,101,0.0306,338,
201612,77084,64,218,8,32,135,88.50935624,2157.5,213413,353,0.6193,134,
201612,77056,20,251,4,20,32,279.9537453,2690,1156624,283,0.1275,391,
201612,77901,20,119,0,24,10,87.57822278,1604.5,153378,129,0.084,152,
201612,77083,32,67,0,12,64,86.61512011,2098,191540,131,0.9552,36,
201612,7751,12,66,0,12,1,158.5414189,1424,597072,67,0.0152,330,
201612,77562,4,17,0,0,5,85.46670306,2014,259218,22,0.2941,263,
201612,77471,28,116,0,24,37,99.47774038,2579,258892,153,0.319,39,
201612,7758,0,16,0,0,1,0,0,313127,17,0.0625,2,
201612,77041,12,91,0,12,32,122.7000174,3273,404085,123,0.3516,282,
201612,77515,16,131,4,16,38,43.88619819,959.5,232165,169,0.2901,83,
201612,7746,12,67,0,4,1,190.452381,2215,775604,68,0.0149,61,
201612,77802,12,71,0,8,7,112.8653062,1955,417065,78,0.0986,52,
201612,77713,16,72,0,0,7,113.0212143,2340.5,278267,79,0.0972,401,
201612,77077,32,192,0,36,63,147.9982808,2530,431553,255,0.3281,423,
201612,77094,4,44,0,4,11,143.7296991,3368,532811,55,0.25,195,
201612,77486,8,54,0,4,25,63.7748165,1311,191862,79,0.463,258,
201612,77505,12,30,0,4,20,96.73396675,2441,249235,50,0.6667,482,
201612,77625,4,20,0,0,1,94.22857143,1701,195547,21,0.05,27,
201612,77418,4,55,0,8,5,114.7032772,2177,293810,60,0.0909,29,
201612,77520,12,54,0,12,30,79.11985019,1636,171989,84,0.5556,356,
201612,77581,48,111,0,12,58,103.2975453,2690.5,315899,169,0.5225,55,
201612,77015,8,49,0,8,26,79.76308345,1515.5,156029,75,0.5306,406,
201612,7747,32,163,0,20,10,0,0,337122,173,0.0613,270,
201612,77320,12,72,0,8,17,98.08709107,1788,260534,89,0.2361,245,
201612,77479,60,373,12,44,102,134.6329268,3397,553663,475,0.2735,136,
201612,77099,16,40,0,4,22,73.90417941,1480.5,131198,62,0.55,214,
201612,77701,0,20,0,0,0,51.57827215,1367,88635,20,0,200,
201612,77445,4,56,0,4,10,92.01388889,1636.5,248052,66,0.1786,8,
201612,77017,4,17,0,4,15,90.19421272,1400,156409,32,0.8824,61,
201612,77031,8,16,0,0,11,87.96300705,2075.5,193308,27,0.6875,440,
201612,77856,4,23,0,0,2,120.5645161,1668,267808,25,0.087,68,
201612,77070,24,106,0,20,54,90.98926738,2535.5,284164,160,0.5094,254,
201612,77029,4,13,0,4,9,64.93540052,1505,99120,22,0.6923,94,
201612,77061,4,26,0,4,12,95.51060136,2211,201269,38,0.4615,343,
201612,77037,0,17,0,0,7,90.87121212,1688,185592,24,0.4118,127,
201612,77465,4,66,0,12,5,125.3509413,1351,205744,71,0.0758,441,
201612,77090,16,97,0,20,62,81.46323143,2100,194747,159,0.6392,203,
201612,77469,60,248,24,32,77,100.0248143,2711,307130,325,0.3105,212,
201612,77379,96,393,8,40,116,97.03736711,3222.5,364068,509,0.2952,240,
201612,77801,8,48,0,0,2,68.39285714,1266,165426,50,0.0417,437,
201612,77511,28,83,0,8,59,103.770641,2034.5,260681,142,0.7108,286,
201612,77706,36,206,0,24,15,91.02293667,2390.5,338878,221,0.0728,466,
201612,77340,24,65,0,12,23,109.1975082,2119,263469,88,0.3538,318,
201612,77450,64,172,0,28,65,109.8068913,2688,372957,237,0.3779,179,
201612,7762,4,80,0,0,1,0,0,1673415,81,0.0125,481,
201612,77025,16,124,0,8,42,229.5684114,2357,660245,166,0.3387,97,
201612,77535,12,83,0,8,31,110.2858044,1884,241773,114,0.3735,12,
201612,77584,64,268,4,48,140,104.9222798,2956,331404,408,0.5224,58,
201612,7720,4,19,0,0,1,255.2627221,1082,632397,20,0.0526,370,
201612,77303,16,56,4,12,22,109.6704182,1933,226989,78,0.3929,433,
201612,77521,36,137,0,12,59,95.93847464,2189,258033,196,0.4307,451,
201612,77461,8,23,0,4,5,129.4966691,2547,360444,28,0.2174,379,
201612,77098,8,96,0,4,30,285.2891156,2716,969099,126,0.3125,18,
201612,77982,8,82,0,4,1,179.1666667,1500,354368,83,0.0122,4,
201612,77020,8,43,0,8,18,122.7436823,1228,182836,61,0.4186,271,
201612,77373,60,180,4,20,108,82.91604807,2007,188848,288,0.6,326,
201612,77375,84,373,36,60,138,116.6476742,2854,390117,511,0.37,439,
201612,77568,8,65,0,8,23,92.04554306,1866,199381,88,0.3538,210,
201612,77082,28,132,4,8,50,121.7955675,2718.5,560783,182,0.3788,154,
201612,77316,28,283,4,52,73,126.4320786,3026,458801,356,0.258,444,
201612,77433,144,636,52,92,180,114.2901129,2949,369439,816,0.283,482,
201612,77055,32,257,0,28,63,217.8485577,2544.5,622350,320,0.2451,17,
201612,7757,8,36,0,0,0,187.6378137,3001,824806,36,0,365,
201612,77836,4,25,0,0,0,89.62818004,2100,459190,25,0,417,
201612,77651,16,67,0,16,8,91.76113328,2118.5,243127,75,0.1194,62,
201612,77590,12,65,8,16,30,88.78866331,1794,195798,95,0.4615,3,
201612,77022,8,44,0,0,2,144.173141,1200,205029,46,0.0455,368,
201612,77488,4,30,0,0,4,94.76605868,1624,165862,34,0.1333,205,
201612,77414,28,223,0,24,8,107.1041215,1641,228427,231,0.0359,127,
201612,77318,24,121,4,16,26,110.6172157,2110.5,324479,147,0.2149,390,
201612,77054,12,46,0,4,28,146.2264151,1122,198285,74,0.6087,352,
201612,77480,0,30,0,0,6,22.02268431,1212,291152,36,0.2,58,
201612,77377,32,165,0,28,52,108.4811742,3150.5,446452,217,0.3152,350,
201612,7722,12,117,0,8,0,211.4766627,2690,1628499,117,0,489,
201612,7748,28,167,0,16,0,0,0,758459,167,0,236,
201612,77546,36,159,0,28,60,120.9704617,3589,516899,219,0.3774,222,
201612,77477,12,42,0,4,16,100.5749192,2367,247961,58,0.381,25,
201612,77048,4,15,0,4,14,78.80768382,1637,159132,29,0.9333,463,
201612,77459,84,392,16,60,115,114.1941901,3140,417573,507,0.2934,161,
201611,77625,0,22,0,8,1,96.95723684,1848,205304,23,0.0455,191,
201611,77488,8,21,0,4,3,96.61332491,1589.5,161807,24,0.1429,243,
201611,77521,60,145,0,24,72,94.60155623,2185.5,255400,217,0.4966,127,
201611,77082,36,146,4,12,58,121.2484885,2766,556449,204,0.3973,189,
201611,77025,32,128,0,24,50,230.6829074,2454,676959,178,0.3906,418,
201611,77477,12,39,0,8,20,99.16882235,2280,240625,59,0.5128,277,
201611,77098,20,111,0,32,33,284.5318158,2525,924147,144,0.2973,322,
201611,7739,0,63,0,12,0,0,0,990188,63,0,126,
201611,77571,32,77,0,32,60,98.60067379,1983.5,362457,137,0.7792,185,
201611,77807,12,93,0,0,6,187.6563803,2358.5,462899,99,0.0645,376,
201611,7755,4,30,0,4,0,74.29015084,451,704822,30,0,77,
201611,77611,8,53,0,8,4,95.07042254,1812,206192,57,0.0755,484,
201611,77802,20,82,0,8,6,111.6697703,1949.5,390786,88,0.0732,355,
201611,77320,12,75,0,16,18,97.47497518,1853,279264,93,0.24,359,
201611,7746,8,80,0,12,1,179.6399315,1875,671465,81,0.0125,278,
201611,77396,56,147,4,32,88,93.85830298,2854,302686,235,0.5986,218,
201611,77068,28,76,0,16,27,83.87993995,3215,362953,103,0.3553,141,
201611,77061,4,31,0,4,12,99.54805319,2144.5,203812,43,0.3871,373,
201611,77028,4,24,0,4,9,56.63430421,1478,104317,33,0.375,377,
201611,77803,12,36,0,0,2,104.5551412,1440,180823,38,0.0556,386,
201611,77346,108,304,8,72,140,92.25864291,2938,326051,444,0.4605,77,
201611,77494,172,728,24,252,257,116.2341053,3294.5,419979,985,0.353,380,
201611,77056,44,277,0,56,35,273.8285477,2694.5,1136628,312,0.1264,42,
201611,77006,68,201,0,36,46,238.491771,2599,776021,247,0.2289,30,
201611,77049,28,65,4,12,45,88.94011965,2126,202945,110,0.6923,219,
201611,77447,28,100,0,24,37,108.1674324,2428,311481,137,0.37,4,
201611,77457,20,56,0,0,0,165.288843,1378.5,267802,56,0,377,
201611,7760,20,115,0,4,0,0,0,1940020,115,0,34,
201611,77506,8,17,0,4,12,75.97122866,1290,118822,29,0.7059,234,
201611,77583,48,207,16,60,87,107.3155425,2652.5,309170,294,0.4203,301,
201611,77489,20,37,4,4,37,80.59603318,1649.5,146161,74,1,429,
201611,77562,4,15,0,4,9,85.41666667,1898.5,263926,24,0.6,462,
201611,77545,24,44,0,4,53,88.76114169,2560,324760,97,1.2045,323,
201611,77836,4,26,0,4,1,87.54913275,2002,441917,27,0.0385,83,
201611,77053,8,22,0,0,21,80.5826757,1358,118193,43,0.9545,303,
201611,77831,0,13,0,0,0,83.88157895,1200,166835,13,0,179,
201611,77845,108,391,0,40,27,141.6287971,2479,443894,418,0.0691,80,
201611,77362,16,55,0,12,11,120.9028018,3351,442443,66,0.2,50,
201611,77095,88,204,0,60,105,91.46610866,2527,243971,309,0.5147,304,
201611,77510,8,32,0,4,22,118.7821331,1800,282130,54,0.6875,266,
201611,77471,44,116,4,44,42,97.95235169,2636,261598,158,0.3621,170,
201611,77465,16,68,0,8,1,125.3509413,1338.5,200088,69,0.0147,253,
201611,77511,28,86,0,12,62,99.72313026,2020.5,249973,148,0.7209,69,
201611,77089,32,78,4,20,68,95.74281677,2486,240515,146,0.8718,425,
201611,77066,28,71,0,16,48,78.4293843,2289.5,191601,119,0.6761,115,
201611,7730,20,73,0,16,3,0,0,320465,76,0.0411,194,
201611,77015,20,50,0,8,22,79.8630137,1602,165089,72,0.44,370,
201611,77581,56,113,4,36,74,105.1779935,2652,319530,187,0.6549,243,
201611,77505,16,36,0,12,23,97.9216152,2410,244812,59,0.6389,204,
201611,77331,8,62,0,4,17,126.1156696,2174,350273,79,0.2742,197,
201611,7716,8,60,0,8,1,0,0,759678,61,0.0167,236,
201611,77303,20,52,0,16,19,118.011257,1902.5,224693,71,0.3654,292,
201611,77833,24,120,0,32,23,115.6863119,1861,256492,143,0.1917,435,
201611,77004,64,265,0,48,93,195.8476302,2140,425358,358,0.3509,455,
201611,77318,32,121,4,16,33,111.1944465,2159,337141,154,0.2727,146,
201611,77389,76,341,12,92,108,127.7243482,3401,643676,449,0.3167,168,
201611,77084,100,244,4,80,169,90.40625,2171,214766,413,0.6926,173,
201611,77486,16,70,0,28,19,67.63285024,1426.5,195128,89,0.2714,432,
201611,7753,48,193,4,28,0,0,0,315190,193,0,247,
201611,77954,4,34,0,0,4,71.3227685,1611,166366,38,0.1176,328,
201611,77093,0,22,0,4,3,106.5891473,1400,178819,25,0.1364,9,
201611,77450,76,203,0,76,101,108,2740.5,369348,304,0.4975,485,
201611,77665,4,24,0,0,0,101.7431193,1629,248808,24,0,11,
201611,77575,12,37,0,4,12,80.62827298,1698.5,167105,49,0.3243,181,
201611,77379,144,425,4,96,150,96.03522024,3216.5,368244,575,0.3529,71,
201611,77037,8,15,0,4,6,90.87121212,1586,177649,21,0.4,469,
201611,77429,152,382,24,108,169,104.6818891,2934,351144,551,0.4424,379,
201611,77430,0,17,0,4,2,104.5212766,2001,294451,19,0.1176,279,
201611,77517,4,14,0,8,7,137.1920899,2018.5,291914,21,0.5,119,
201611,77478,20,100,0,16,28,131.4640199,3021,532254,128,0.28,230,
201611,77382,64,267,0,56,68,140.0825319,3478,790666,335,0.2547,156,
201611,77445,8,54,0,0,15,92.01388889,1680,251276,69,0.2778,83,
201611,7712,32,136,8,16,3,146.5585941,832.5,463401,139,0.0221,321,
201611,77016,12,25,0,0,14,62.99300438,1301.5,92687,39,0.56,109,
201611,77523,20,107,8,12,45,110,2808.5,379272,152,0.4206,373,
201611,77328,4,28,0,0,13,108.0827068,2131,277320,41,0.4643,422,
201611,77090,24,115,24,20,67,83.358131,2140.5,197739,182,0.5826,336,
201611,77059,20,81,0,32,32,123.6434519,3190.5,442099,113,0.3951,201,
201611,77041,24,101,0,24,40,121.7007006,3276,406593,141,0.396,12,
201611,77469,60,247,8,68,122,100.8824205,2849.5,327690,369,0.4939,106,
201611,77092,40,79,0,16,30,172.0377088,1514,261267,109,0.3797,168,
201611,77995,8,34,0,0,3,94.4789261,2044,301838,37,0.0882,274,
201611,7732,8,58,0,16,1,0,0,398430,59,0.0172,358,
201611,77568,20,64,0,12,34,91.85483871,1873,197192,98,0.5313,379,
201611,77650,36,362,0,28,14,215.1008873,1517.5,372992,376,0.0387,206,
201611,77518,8,34,0,8,13,97.04104977,1683,205060,47,0.3824,106,
201611,77063,36,120,0,20,32,163.5506003,2088,598467,152,0.2667,428,
201611,77096,36,172,0,48,35,179.5930443,2385.5,468958,207,0.2035,30,
201611,77968,0,16,0,4,0,136.8300247,2762,362755,16,0,205,
201611,77498,28,98,4,16,55,107.6782146,2917.5,362378,153,0.5612,293,
201611,77064,24,87,0,24,47,90.0624875,2322,215453,134,0.5402,119,
201611,77074,24,41,0,16,18,129.7106843,1847,239199,59,0.439,30,
201611,77530,12,31,0,4,29,90.87904068,1427.5,175183,60,0.9355,413,
201611,77662,20,118,0,12,2,84.79429146,2008.5,181307,120,0.0169,84,
201611,77030,4,72,0,16,22,233.3055223,2203,664615,94,0.3056,369,
201611,77022,8,41,0,4,12,139.3229167,1207.5,207279,53,0.2927,232,
201611,77586,32,102,0,24,41,126.6654505,2898.5,526983,143,0.402,124,
201611,77304,64,274,20,64,59,115.915496,2844.5,363654,333,0.2153,458,
201611,77703,4,20,0,0,1,37.96046721,1395,78289,21,0.05,381,
201611,77957,4,19,0,0,0,77.74280576,1799,206928,19,0,251,
201611,77040,28,81,0,16,37,103.5222569,2326,254943,118,0.4568,72,
201611,77065,24,63,4,12,34,92.8433159,2221,241859,97,0.5397,192,
201611,77044,52,302,32,60,106,99.24184068,2628,291155,408,0.351,181,
201611,77386,96,391,20,96,151,108.2252435,2935.5,373794,542,0.3862,121,
201611,77360,8,73,0,4,18,122.1641418,1543,233765,91,0.2466,435,
201611,77657,20,94,0,8,7,109.100094,2220,265714,101,0.0745,445,
201611,77550,52,236,4,28,47,144.6264324,1616.5,337095,283,0.1992,335,
201611,77441,56,313,8,88,74,130.7376741,3555,484396,387,0.2364,281,
201611,77302,24,88,0,24,19,97.90792252,2639,279818,107,0.2159,9,
201611,77808,12,63,0,8,3,142.1248835,2494,439779,66,0.0476,63,
201611,77708,8,30,0,4,2,75.37313433,1504,137211,32,0.0667,427,
201611,77081,4,25,0,4,3,179.1044776,2481,526096,28,0.12,484,
201611,77591,4,26,0,12,22,104.7701753,2129,205022,48,0.8462,116,
201611,77378,12,75,0,8,27,103.5598763,1866,259695,102,0.36,500,
201611,77083,48,81,0,28,72,87.89043823,2077,194505,153,0.8889,108,
201611,77479,96,415,12,80,132,132.618354,3404.5,551615,547,0.3181,271,
201611,7727,4,40,0,8,1,161.7686561,1952,522337,41,0.025,275,
201611,7758,4,23,0,0,1,0,0,298270,24,0.0435,11,
201611,7717,4,16,0,0,0,119.0384615,844.5,1320307,16,0,359,
201611,77356,72,519,0,96,95,123.2123971,2765,455967,614,0.183,464,
201611,7733,20,147,0,20,0,214.975,2875,1001689,147,0,157,
201611,77554,64,556,0,44,74,240.4639489,1653,465489,630,0.1331,360,
201611,77008,96,419,8,92,178,219.9384345,2293,553777,597,0.4248,193,
201611,77701,4,19,0,4,0,39.75589381,1372,81718,19,0,188,
201611,7701,24,106,0,12,1,0,0,766858,107,0.0094,189,
201611,77535,20,87,0,20,38,109.5920379,1912,241367,125,0.4368,189,
201611,77364,4,40,0,0,3,110.6003131,1395,195442,43,0.075,494,
201611,77480,4,35,0,4,7,27.93441908,1161,272097,42,0.2,281,
201611,77598,12,31,0,8,25,107.9019313,2219.5,248050,56,0.8065,344,
201611,77459,96,416,28,92,151,115.2416357,3196.5,424085,567,0.363,187,
201611,77520,12,64,0,20,31,75.53958676,1670,165958,95,0.4844,487,
201611,77339,48,152,0,60,75,98.19734663,2643.5,331030,227,0.4934,226,
201611,77034,12,20,0,0,21,91.11435997,1829,162078,41,1.05,295,
201611,77706,36,222,4,44,21,92.8423602,2498,341173,243,0.0946,213,
201611,77381,60,178,0,40,56,139.6180159,2804.5,514548,234,0.3146,24,
201611,77901,36,127,0,40,13,86.72248804,1558,149595,140,0.1024,18,
201611,77565,8,68,0,8,17,182.9893353,2833,648964,85,0.25,473,
201611,7764,8,28,0,4,0,0,0,596869,28,0,239,
201611,77964,0,20,0,0,5,90.72058061,1947,283003,25,0.25,188,
201611,7721,4,25,0,4,1,0,0,283616,26,0.04,76,
201611,77021,12,73,0,12,30,144.9945683,1890,351859,103,0.411,188,
201611,77532,36,95,0,32,63,98.18347969,1991,260423,158,0.6632,194,
201611,77627,16,82,0,16,14,88.38248977,1568.5,197894,96,0.1707,327,
201611,77336,16,56,0,12,31,126.8210691,2875,389575,87,0.5536,136,
201611,77504,12,24,0,4,20,93.14692982,2078,248988,44,0.8333,289,
201611,7738,4,23,0,0,0,57.96894804,666,786105,23,0,360,
201611,77840,24,46,4,4,6,136.1328271,1901,354464,52,0.1304,90,
201611,77038,8,18,0,4,15,78.71107125,1826,182220,33,0.8333,379,
201611,77563,12,67,0,8,15,160.0598924,1623,335848,82,0.2239,62,
201611,77584,112,304,4,108,154,105.7754053,2946,327110,458,0.5066,303,
201611,7728,72,245,0,48,3,0,0,433689,248,0.0122,480,
201611,77423,8,74,4,16,23,107.5025321,2659.5,305135,97,0.3108,400,
201611,77493,52,264,48,88,103,114.0143413,2782,354218,367,0.3902,440,
201611,77551,36,183,0,20,25,139.6676744,1073.5,191861,208,0.1366,362,
201611,77355,40,195,0,36,49,134.7690387,2843.5,489067,244,0.2513,110,
201611,77079,40,158,0,32,49,168.8585015,2701,593401,207,0.3101,88,
201611,77033,12,39,0,8,19,62.99603175,1250.5,93430,58,0.4872,403,
201611,77461,8,21,0,4,16,127.816616,2535,342946,37,0.7619,372,
201611,77372,12,53,0,8,27,111,2387.5,248408,80,0.5094,0,
201611,77086,8,21,0,4,20,83.47600604,1678,181449,41,0.9524,115,
201611,77060,4,16,0,0,9,82.84394282,1716,164324,25,0.5625,117,
201611,77045,8,21,0,4,23,93.25598944,1732,214475,44,1.0952,269,
201611,77080,48,143,0,48,44,159.1808029,2043,333469,187,0.3077,170,
201611,77026,4,20,0,0,12,57.77777778,1282.5,94852,32,0.6,500,
201611,7719,24,159,0,32,1,151.4639392,979,733905,160,0.0063,219,
201611,7748,48,208,4,44,1,0,0,713432,209,0.0048,2,
201611,77617,0,18,0,0,2,198.1707317,1836,395143,20,0.1111,185,
201611,77871,0,37,0,0,5,86.22484945,2258.5,268015,42,0.1351,471,
201611,77578,24,111,0,24,56,113.6711963,3273.5,400652,167,0.5045,238,
201611,7704,8,39,0,4,1,0,0,1053314,40,0.0256,242,
201611,7740,36,158,0,20,0,0,0,806775,158,0,78,
201611,77024,56,285,0,48,70,312.3342606,3420,1574938,355,0.2456,108,
201611,77018,56,207,0,44,69,218.7281621,2081,526016,276,0.3333,110,
201611,77414,24,213,0,28,15,113.1761443,1656.5,231836,228,0.0704,202,
201611,77963,0,16,0,0,1,93.98002752,2105,240307,17,0.0625,497,
201611,77069,36,128,0,20,27,92.56099761,3005.5,306571,155,0.2109,337,
201611,77856,4,24,0,0,2,140.274765,1668,288110,26,0.0833,276,
201611,77630,20,127,4,16,7,84.27155862,1890,196861,134,0.0551,415,
201611,77437,8,52,0,4,12,88.68344462,1725,158503,64,0.2308,84,
201611,77094,12,47,0,8,16,136.5146498,3291,526078,63,0.3404,442,
201611,77434,4,19,0,0,5,64.89361702,2820,178685,24,0.2632,161,
201611,77048,12,15,0,0,17,75.16123121,1941,175199,32,1.1333,273,
201611,77073,32,68,0,8,68,77.9955446,2104.5,165107,136,1,275,
201611,77375,104,420,24,124,137,113.3995037,2848,379897,557,0.3262,148,
201611,77047,20,37,0,8,35,85.73214432,2093,166188,72,0.9459,128,
201611,77011,4,21,0,0,3,108.8779956,1305.5,209495,24,0.1429,168,
201611,77449,132,216,4,76,177,89.47278678,2191,193981,393,0.8194,110,
201611,7718,8,23,0,0,0,0,0,295044,23,0,393,
201611,7750,8,47,0,0,0,217.6405039,989,1040809,47,0,74,
201611,77573,108,322,8,148,177,112.5708304,2932.5,391774,499,0.5497,399,
201611,77879,4,16,0,4,3,88.34651065,1444,231289,19,0.1875,268,
201611,77401,24,115,4,28,35,280.4377565,3554,1012955,150,0.3043,164,
201611,77864,4,16,0,0,4,101.0700403,1673,171103,20,0.25,372,
201611,7726,52,199,0,36,2,0,0,480018,201,0.0101,273,
201611,77859,0,18,0,0,0,66.72240803,2400,321743,18,0,375,
201611,77713,36,75,0,4,15,112.420376,2434,281240,90,0.2,267,
201611,77407,92,298,32,100,172,108.2045673,2903,330287,470,0.5772,191,
201611,77088,32,76,0,16,45,77.02237522,1746.5,147741,121,0.5921,490,
201611,77433,184,653,48,204,212,112.8337428,2944,363884,865,0.3247,216,
201611,7762,12,93,0,8,0,0,0,1575581,93,0,70,
201611,7737,0,17,0,0,0,0,0,378084,17,0,266,
201611,77002,16,53,0,4,8,245.0610455,1276.5,425851,61,0.1509,13,
201611,77373,84,184,12,52,129,81.39989886,2089,187418,313,0.7011,426,
201611,77042,32,112,0,16,30,165.9987501,2299.5,515563,142,0.2679,220,
201611,7757,4,42,0,4,0,187.1625953,2534,778474,42,0,55,
201611,77306,0,22,0,8,13,100.5702436,1771,227105,35,0.5909,446,
201611,7747,44,206,0,44,7,0,0,338805,213,0.034,45,
201611,77351,20,216,0,16,50,100.7392473,1631,247775,266,0.2315,115,
201611,77051,16,70,0,12,40,91.05263158,1305,133749,110,0.5714,224,
201611,77503,12,23,0,8,16,88.53727145,1554,152473,39,0.6957,228,
201611,77043,20,119,4,28,40,166.1384202,2310,403625,159,0.3361,199,
201611,77058,8,39,0,8,21,119.7320341,2551.5,336899,60,0.5385,408,
201611,77003,48,116,0,16,50,185.8548492,1896.5,359987,166,0.431,271,
201611,77039,4,20,0,4,6,63.12438786,1516.5,162845,26,0.3,451,
201611,7756,8,32,0,4,0,0,0,701590,32,0,113,
201611,7723,4,17,0,0,0,0,0,1785307,17,0,325,
201611,77345,44,131,0,40,44,101.135254,3220,375707,175,0.3359,174,
201611,77642,4,69,0,12,8,58.45895956,1710.5,150473,77,0.1159,289,
201611,77057,60,209,0,48,55,180.8345539,1893.5,573721,264,0.2632,144,
201611,77484,4,35,0,8,14,118.8118812,2088,335792,49,0.4,113,
201611,77371,4,22,0,4,2,65.45608108,1843,151418,24,0.0909,392,
201611,77338,44,109,0,12,69,85.39909519,2080.5,183497,178,0.633,499,
201611,77019,56,239,0,64,59,256.2718447,2885,1291079,298,0.2469,246,
201611,77380,40,181,0,36,29,168.781131,2659,889450,210,0.1602,288,
201611,77017,4,22,0,0,13,94.21076642,1400,154215,35,0.5909,41,
201611,77619,32,84,0,12,12,74.56467662,1496,129349,96,0.1429,443,
201611,77659,0,15,0,0,0,106.4231738,1946,190772,15,0,115,
201611,77062,16,45,0,16,43,105.0580665,2336,304086,88,0.9556,172,
201611,77301,32,101,4,16,37,104.5388036,2468,268917,138,0.3663,312,
201611,77979,16,98,0,12,6,136.6427701,1800,309276,104,0.0612,310,
201611,7711,0,13,0,0,0,0,0,1243702,13,0,211,
201611,77546,40,161,0,36,84,121.0238386,3570,516143,245,0.5217,254,
201611,77612,4,28,0,4,1,91.09375,1920,174775,29,0.0357,276,
201611,77029,4,16,0,4,11,67.95207611,1378.5,114759,27,0.6875,27,
201611,77072,28,53,0,8,33,81.35855749,1664,137884,86,0.6226,314,
201611,77077,52,212,0,40,74,150.408593,2584.5,444513,286,0.3491,67,
201611,77702,4,20,0,0,0,73.75402599,2205.5,189816,20,0,25,
201611,7734,28,110,0,16,3,0,0,141446,113,0.0273,260,
201611,77091,4,42,0,4,21,91.08108108,1633.5,175516,63,0.5,29,
201611,77590,12,67,4,16,46,89.83686067,1871.5,197791,113,0.6866,54,
201611,77071,20,46,0,12,33,77.06817818,2078,185066,79,0.7174,299,
201611,77007,156,532,0,112,142,205.244123,2354.5,571030,674,0.2669,68,
201611,77705,8,63,0,4,3,90.84302326,1950,197358,66,0.0476,240,
201611,77905,8,47,0,12,6,126.9120112,2177.5,288912,53,0.1277,327,
201611,77005,24,134,0,16,50,376.7366563,3578.5,1504154,184,0.3731,338,
201611,77365,48,192,8,36,68,106.3711697,2705,319189,260,0.3542,134,
201611,77632,4,85,0,8,3,83.16610925,2107.5,190120,88,0.0353,391,
201611,77801,8,33,0,0,2,95.15575314,1741.5,241697,35,0.0606,152,
201611,77327,16,72,0,8,23,99.95833333,1657.5,215207,95,0.3194,36,
201611,77536,28,66,0,24,49,96.65592264,2102,230818,115,0.7424,330,
201611,77023,8,48,0,16,14,170.1754386,1747,299405,62,0.2917,263,
201611,77406,104,389,12,92,146,114.2614772,3036,402328,535,0.3753,39,
201611,77539,48,145,0,44,76,101.1969532,2267.5,293732,221,0.5241,2,
201611,77027,32,123,0,12,41,304.678134,2409.5,1113792,164,0.3333,282,
201611,77541,28,170,4,20,34,122.155106,1060.5,279083,204,0.2,83,
