Zip Code,Size of adjusted gross income,Number of returns,Real Estates,Mortgage,Charity,Taxable income,Income tax,Year
78563,"$100,000 under $200,000",50,167,0,123,6552,1170,2017
78563,"$200,000 or more",0,0,0,0,0,0,2017
,,,,,,,,2017
78566,,8370,2943,4493,2968,161882,21071,2017
78566,"$1 under $25,000",4360,69,0,68,8396,728,2017
78566,"$25,000 under $50,000",2060,411,737,309,29895,2593,2017
78566,"$50,000 under $75,000",910,526,968,596,31875,3459,2017
78566,"$75,000 under $100,000",450,477,724,495,25645,3214,2017
78566,"$100,000 under $200,000",530,1192,1781,1056,51419,8037,2017
78566,"$200,000 or more",60,268,283,444,14652,3040,2017
,,,,,,,,2017
78569,,1630,405,532,910,34112,4903,2017
78569,"$1 under $25,000",800,0,0,0,1434,127,2017
78569,"$25,000 under $50,000",450,66,0,121,6914,644,2017
78569,"$50,000 under $75,000",190,108,277,97,6907,836,2017
78569,"$75,000 under $100,000",90,50,0,104,5065,679,2017
78569,"$100,000 under $200,000",80,181,255,588,7289,1138,2017
78569,"$200,000 or more",20,0,0,0,6503,1479,2017
,,,,,,,,2017
78570,,12380,2684,2994,4095,151947,18283,2017
78570,"$1 under $25,000",7420,146,115,269,10848,911,2017
78570,"$25,000 under $50,000",3140,592,655,1144,43125,3701,2017
78570,"$50,000 under $75,000",1010,648,696,997,34533,3803,2017
78570,"$75,000 under $100,000",440,446,533,558,24085,2923,2017
78570,"$100,000 under $200,000",340,852,995,1127,31032,4904,2017
78570,"$200,000 or more",30,0,0,0,8324,2041,2017
,,,,,,,,2017
78572,,28730,19989,19164,16333,726084,111016,2017
78572,"$1 under $25,000",14320,925,876,422,25343,2158,2017
78572,"$25,000 under $50,000",6900,2242,2316,2111,99959,8902,2017
78572,"$50,000 under $75,000",3290,3180,3510,2492,113205,12358,2017
78572,"$75,000 under $100,000",1820,3017,3288,2304,100509,12191,2017
78572,"$100,000 under $200,000",1850,6036,6095,4095,182048,27078,2017
78572,"$200,000 or more",550,4589,3079,4909,205020,48329,2017
,,,,,,,,2017
78573,,15400,8955,9638,7991,328298,56184,2017
78573,"$1 under $25,000",8400,361,618,254,13696,1164,2017
78573,"$25,000 under $50,000",3740,1351,1362,1064,51551,4394,2017
78573,"$50,000 under $75,000",1580,1571,1958,1224,50678,5289,2017
78573,"$75,000 under $100,000",710,1205,1465,996,36678,4350,2017
78573,"$100,000 under $200,000",740,2381,2545,1723,69133,10798,2017
78573,"$200,000 or more",230,2086,1690,2730,106562,30189,2017
,,,,,,,,2017
78574,,21340,9392,10729,8516,339745,45789,2017
78574,"$1 under $25,000",12370,452,494,304,17292,1431,2017
78574,"$25,000 under $50,000",4720,1398,1558,1376,61583,5084,2017
78574,"$50,000 under $75,000",2060,1912,2418,1861,64792,6414,2017
78574,"$75,000 under $100,000",1060,1638,1993,1449,55649,6529,2017
78574,"$100,000 under $200,000",950,2943,3272,2112,88080,13318,2017
78574,"$200,000 or more",180,1049,994,1414,52349,13013,2017
,,,,,,,,2017
78575,,2160,2957,2735,1754,116633,23879,2017
78575,"$1 under $25,000",870,0,0,0,1580,138,2017
78575,"$25,000 under $50,000",470,283,325,154,7994,789,2017
78575,"$50,000 under $75,000",260,297,290,242,9931,1228,2017
78575,"$75,000 under $100,000",160,255,292,179,9982,1361,2017
78575,"$100,000 under $200,000",250,932,870,539,26145,4233,2017
78575,"$200,000 or more",150,1190,958,640,61001,16130,2017
,,,,,,,,2017
78576,,4300,1112,1308,1365,54034,5820,2017
78576,"$1 under $25,000",2530,0,0,51,3386,269,2017
78576,"$25,000 under $50,000",960,275,285,283,11994,966,2017
78576,"$50,000 under $75,000",420,276,350,367,12851,1203,2017
78576,"$75,000 under $100,000",210,230,309,265,9974,1053,2017
78576,"$100,000 under $200,000",180,331,364,399,15829,2329,2017
78576,"$200,000 or more",0,0,0,0,0,0,2017
,,,,,,,,2017
78577,,28830,9060,9549,9180,438844,56891,2017
78577,"$1 under $25,000",16130,392,393,370,27381,2305,2017
78577,"$25,000 under $50,000",7280,1852,2049,2116,100742,8544,2017
78577,"$50,000 under $75,000",3030,2373,2511,2568,101161,10662,2017
78577,"$75,000 under $100,000",1310,1550,1893,1463,69880,8431,2017
78577,"$100,000 under $200,000",950,2159,2187,1872,87530,13350,2017
78577,"$200,000 or more",130,734,516,791,52150,13599,2017
,,,,,,,,2017
78578,,4420,3421,3100,2210,127242,21660,2017
78578,"$1 under $25,000",2270,290,240,127,3605,329,2017
78578,"$25,000 under $50,000",1020,384,446,215,15648,1510,2017
78578,"$50,000 under $75,000",420,465,465,289,16575,2071,2017
78578,"$75,000 under $100,000",250,485,495,323,15311,2133,2017
78578,"$100,000 under $200,000",350,1158,1032,778,37772,6283,2017
78578,"$200,000 or more",110,639,422,478,38331,9334,2017
,,,,,,,,2017
78580,,4380,761,847,1257,73769,10982,2017
78580,"$1 under $25,000",2450,0,0,73,4289,394,2017
78580,"$25,000 under $50,000",1170,194,172,260,17937,1674,2017
78580,"$50,000 under $75,000",420,119,147,248,15010,1724,2017
78580,"$75,000 under $100,000",170,106,122,153,9772,1295,2017
78580,"$100,000 under $200,000",130,342,406,523,12803,2158,2017
78580,"$200,000 or more",40,0,0,0,13958,3737,2017
,,,,,,,,2017
78582,,15230,4529,4931,5427,246387,31263,2017
78582,"$1 under $25,000",8010,125,114,190,12888,1143,2017
78582,"$25,000 under $50,000",3840,923,869,1069,51721,4509,2017
78582,"$50,000 under $75,000",1700,949,962,1275,53770,5571,2017
78582,"$75,000 under $100,000",890,1056,1044,1194,45738,5375,2017
78582,"$100,000 under $200,000",730,1262,1628,1476,63707,9758,2017
78582,"$200,000 or more",60,214,314,223,18563,4907,2017
,,,,,,,,2017
78583,,2450,685,898,1069,56664,7970,2017
78583,"$1 under $25,000",1140,0,0,0,2137,193,2017
78583,"$25,000 under $50,000",670,98,158,158,10622,1009,2017
78583,"$50,000 under $75,000",290,140,184,138,10891,1211,2017
78583,"$75,000 under $100,000",140,124,160,257,8205,1025,2017
78583,"$100,000 under $200,000",180,323,396,516,17456,2809,2017
78583,"$200,000 or more",30,0,0,0,7353,1723,2017
,,,,,,,,2017
78584,,7540,1292,1177,1443,87671,10039,2017
78584,"$1 under $25,000",4560,120,0,64,5616,506,2017
78584,"$25,000 under $50,000",1740,268,291,364,23926,2015,2017
78584,"$50,000 under $75,000",740,362,323,441,22885,2337,2017
78584,"$75,000 under $100,000",310,266,230,315,16410,2012,2017
78584,"$100,000 under $200,000",190,276,333,259,18834,3169,2017
78584,"$200,000 or more",0,0,0,0,0,0,2017
,,,,,,,,2017
78586,,18890,3946,5114,5059,292842,38256,2017
78586,"$1 under $25,000",10670,162,289,245,17906,1544,2017
78586,"$25,000 under $50,000",4880,769,810,956,71350,6524,2017
78586,"$50,000 under $75,000",1710,640,944,1034,61438,6968,2017
78586,"$75,000 under $100,000",840,722,1023,969,48744,6290,2017
78586,"$100,000 under $200,000",700,1194,1661,1318,68692,11035,2017
78586,"$200,000 or more",90,459,387,537,24712,5895,2017
,,,,,,,,2017
78588,,140,0,0,0,3210,428,2017
78588,"$1 under $25,000",60,0,0,0,0,0,2017
78588,"$25,000 under $50,000",40,0,0,0,705,71,2017
78588,"$50,000 under $75,000",20,0,0,0,859,109,2017
78588,"$75,000 under $100,000",20,0,0,0,1646,248,2017
78588,"$100,000 under $200,000",0,0,0,0,0,0,2017
78588,"$200,000 or more",0,0,0,0,0,0,2017
,,,,,,,,2017
78589,,16780,6417,7200,5614,248986,29949,2017
78589,"$1 under $25,000",9080,320,267,252,15393,1283,2017
78589,"$25,000 under $50,000",4360,1457,1708,1344,59758,5083,2017
78589,"$50,000 under $75,000",1870,1665,1941,1553,61141,6291,2017
78589,"$75,000 under $100,000",810,1130,1444,1020,42749,5014,2017
78589,"$100,000 under $200,000",600,1481,1588,1189,53677,8084,2017
78589,"$200,000 or more",60,364,252,256,16268,4194,2017
,,,,,,,,2017
78591,,120,0,0,0,3496,534,2017
78591,"$1 under $25,000",50,0,0,0,0,0,2017
78591,"$25,000 under $50,000",50,0,0,0,1327,168,2017
78591,"$50,000 under $75,000",0,0,0,0,0,0,2017
78591,"$75,000 under $100,000",20,0,0,0,2169,366,2017
78591,"$100,000 under $200,000",0,0,0,0,0,0,2017
78591,"$200,000 or more",0,0,0,0,0,0,2017
,,,,,,,,2017
78593,,2230,340,498,566,33192,4206,2017
78593,"$1 under $25,000",1260,0,0,0,2528,224,2017
78593,"$25,000 under $50,000",620,114,120,159,8969,774,2017
78593,"$50,000 under $75,000",170,65,140,116,6143,701,2017
78593,"$75,000 under $100,000",100,61,104,110,5641,744,2017
78593,"$100,000 under $200,000",80,100,134,181,9911,1763,2017
78593,"$200,000 or more",0,0,0,0,0,0,2017
,,,,,,,,2017
78595,,2220,237,205,378,24348,2402,2017
78595,"$1 under $25,000",1230,0,0,0,2158,173,2017
78595,"$25,000 under $50,000",630,72,122,98,8007,628,2017
78595,"$50,000 under $75,000",260,74,0,158,8091,819,2017
78595,"$75,000 under $100,000",70,91,83,122,3544,415,2017
78595,"$100,000 under $200,000",30,0,0,0,2548,367,2017
78595,"$200,000 or more",0,0,0,0,0,0,2017
,,,,,,,,2017
78596,,14420,7203,8176,9472,322385,51471,2017
78596,"$1 under $25,000",7270,301,325,478,12610,1078,2017
78596,"$25,000 under $50,000",3730,1197,1493,1645,54773,4845,2017
78596,"$50,000 under $75,000",1630,1340,1654,1867,56927,6470,2017
78596,"$75,000 under $100,000",760,1112,1342,1204,42770,5418,2017
78596,"$100,000 under $200,000",860,2205,2465,2513,82255,13138,2017
78596,"$200,000 or more",170,1048,897,1765,73050,20522,2017
,,,,,,,,2017
78597,,1240,3186,2133,1592,85421,16668,2017
78597,"$1 under $25,000",440,196,0,43,1029,94,2017
78597,"$25,000 under $50,000",240,237,316,83,4796,533,2017
78597,"$50,000 under $75,000",160,330,293,118,6167,770,2017
78597,"$75,000 under $100,000",100,269,189,87,6381,919,2017
78597,"$100,000 under $200,000",170,838,616,306,18106,2971,2017
78597,"$200,000 or more",130,1316,719,955,48942,11381,2017
,,,,,,,,2017
78598,,140,0,0,0,4715,748,2017
78598,"$1 under $25,000",70,0,0,0,149,17,2017
78598,"$25,000 under $50,000",30,0,0,0,627,222,2017
78598,"$50,000 under $75,000",20,0,0,0,1098,0,2017
78598,"$75,000 under $100,000",0,0,0,0,0,0,2017
78598,"$100,000 under $200,000",20,0,0,0,2841,509,2017
78598,"$200,000 or more",0,0,0,0,0,0,2017
,,,,,,,,2017
78602,,13330,17445,18408,11649,557915,92685,2017
78602,"$1 under $25,000",4540,787,709,280,11075,1038,2017
78602,"$25,000 under $50,000",3410,2123,2200,870,61999,6425,2017
78602,"$50,000 under $75,000",1890,2372,2670,1321,73943,9163,2017
78602,"$75,000 under $100,000",1310,2554,2987,1654,79686,10557,2017
78602,"$100,000 under $200,000",1770,6495,7219,4183,182941,30142,2017
78602,"$200,000 or more",410,3114,2623,3341,148271,35360,2017
,,,,,,,,2017
78605,,2480,1949,3316,3101,111799,19782,2017
78605,"$1 under $25,000",850,114,163,27,2253,212,2017
78605,"$25,000 under $50,000",590,142,242,212,10553,1077,2017
78605,"$50,000 under $75,000",360,266,448,185,14208,1708,2017
78605,"$75,000 under $100,000",270,290,528,259,16411,2099,2017
78605,"$100,000 under $200,000",320,692,1278,790,32534,5321,2017
78605,"$200,000 or more",90,445,657,1628,35840,9365,2017
,,,,,,,,2017
78606,,2770,3937,4298,3716,157094,28821,2017
78606,"$1 under $25,000",960,156,120,82,2258,213,2017
78606,"$25,000 under $50,000",590,254,304,208,11180,1218,2017
78606,"$50,000 under $75,000",370,322,366,204,14657,1806,2017
78606,"$75,000 under $100,000",250,508,565,518,15355,1967,2017
78606,"$100,000 under $200,000",420,1325,1594,971,44373,7193,2017
78606,"$200,000 or more",180,1372,1349,1733,69271,16424,2017
,,,,,,,,2017
78607,,100,0,0,0,4432,656,2017
78607,"$1 under $25,000",30,0,0,0,0,0,2017
78607,"$25,000 under $50,000",40,0,0,0,1051,137,2017
78607,"$50,000 under $75,000",0,0,0,0,0,0,2017
78607,"$75,000 under $100,000",30,0,0,0,3381,519,2017
78607,"$100,000 under $200,000",0,0,0,0,0,0,2017
78607,"$200,000 or more",0,0,0,0,0,0,2017
,,,,,,,,2017
78608,,260,189,309,42,11625,2094,2017
78608,"$1 under $25,000",90,0,0,0,245,23,2017
78608,"$25,000 under $50,000",60,0,0,0,910,87,2017
78608,"$50,000 under $75,000",40,0,0,42,1473,167,2017
78608,"$75,000 under $100,000",30,189,309,0,1567,216,2017
78608,"$100,000 under $200,000",40,0,0,0,7430,1601,2017
78608,"$200,000 or more",0,0,0,0,0,0,2017
,,,,,,,,2017
78609,,930,880,898,622,41672,7587,2017
78609,"$1 under $25,000",360,64,125,52,739,71,2017
78609,"$25,000 under $50,000",210,0,0,0,3857,399,2017
78609,"$50,000 under $75,000",120,82,204,57,4741,604,2017
78609,"$75,000 under $100,000",70,99,0,114,4376,600,2017
78609,"$100,000 under $200,000",120,282,279,178,12212,2033,2017
78609,"$200,000 or more",50,353,290,221,15747,3880,2017
,,,,,,,,2017
78610,,18110,42772,45646,20150,919608,155289,2017
78610,"$1 under $25,000",4550,1248,1070,302,13682,1260,2017
78610,"$25,000 under $50,000",4240,4262,4352,1303,81639,8495,2017
78610,"$50,000 under $75,000",2900,6547,7356,2247,114165,13969,2017
78610,"$75,000 under $100,000",2300,8252,9117,2801,137770,18055,2017
78610,"$100,000 under $200,000",3390,16852,18551,7529,343004,55786,2017
78610,"$200,000 or more",730,5611,5200,5968,229348,57724,2017
,,,,,,,,2017
78611,,6420,7627,8073,6561,318653,59556,2017
78611,"$1 under $25,000",2200,374,245,231,5449,513,2017
78611,"$25,000 under $50,000",1580,612,688,500,28046,2953,2017
78611,"$50,000 under $75,000",920,912,986,733,36247,4424,2017
78611,"$75,000 under $100,000",620,1015,1275,932,37394,4891,2017
78611,"$100,000 under $200,000",860,2829,3356,2353,88809,14368,2017
78611,"$200,000 or more",240,1885,1523,1812,122708,32407,2017
,,,,,,,,2017
78612,,6330,5344,6366,3596,214137,33636,2017
78612,"$1 under $25,000",2260,317,395,160,6046,558,2017
78612,"$25,000 under $50,000",1780,771,881,460,31672,3293,2017
78612,"$50,000 under $75,000",980,828,1081,455,37669,4510,2017
78612,"$75,000 under $100,000",550,909,1143,586,33486,4382,2017
78612,"$100,000 under $200,000",640,1769,2111,1163,65788,10781,2017
78612,"$200,000 or more",120,750,755,772,39476,10112,2017
,,,,,,,,2017
78613,,37240,117565,106813,55972,2572025,492552,2017
78613,"$1 under $25,000",9480,2799,2082,680,27106,2546,2017
78613,"$25,000 under $50,000",7010,6857,5895,2405,140793,15500,2017
78613,"$50,000 under $75,000",4920,10855,9684,4062,199198,25557,2017
78613,"$75,000 under $100,000",3980,13689,13306,5346,244697,33835,2017
78613,"$100,000 under $200,000",8430,50562,46800,21242,894984,151001,2017
78613,"$200,000 or more",3420,32803,29046,22237,1065247,264113,2017
,,,,,,,,2017
78614,,240,93,0,160,8448,1399,2017
78614,"$1 under $25,000",80,0,0,0,134,0,2017
78614,"$25,000 under $50,000",70,0,0,160,1276,141,2017
78614,"$50,000 under $75,000",50,93,0,0,2119,263,2017
78614,"$75,000 under $100,000",0,0,0,0,0,0,2017
78614,"$100,000 under $200,000",40,0,0,0,4919,995,2017
78614,"$200,000 or more",0,0,0,0,0,0,2017
,,,,,,,,2017
78615,,660,650,923,497,26339,4149,2017
78615,"$1 under $25,000",220,113,0,0,583,54,2017
78615,"$25,000 under $50,000",160,0,0,89,2981,326,2017
78615,"$50,000 under $75,000",100,108,234,0,3851,461,2017
78615,"$75,000 under $100,000",70,89,210,83,3814,462,2017
78615,"$100,000 under $200,000",90,340,479,325,9899,1694,2017
78615,"$200,000 or more",20,0,0,0,5211,1152,2017
,,,,,,,,2017
78616,,3820,1433,2594,1168,90556,12055,2017
78616,"$1 under $25,000",1520,95,148,40,3411,308,2017
78616,"$25,000 under $50,000",1240,263,586,138,19628,1842,2017
78616,"$50,000 under $75,000",550,274,584,173,19708,2213,2017
78616,"$75,000 under $100,000",270,239,431,184,16318,2066,2017
78616,"$100,000 under $200,000",210,435,845,633,21105,3394,2017
78616,"$200,000 or more",30,127,0,0,10386,2232,2017
,,,,,,,,2017
78617,,10060,4650,6605,2458,206389,25511,2017
78617,"$1 under $25,000",4070,333,476,108,9571,832,2017
78617,"$25,000 under $50,000",3490,1446,1975,499,57719,5410,2017
78617,"$50,000 under $75,000",1470,1370,2021,642,53410,5883,2017
78617,"$75,000 under $100,000",600,695,998,409,35171,4421,2017
78617,"$100,000 under $200,000",390,633,997,454,37185,5856,2017
78617,"$200,000 or more",40,173,138,346,13333,3109,2017
,,,,,,,,2017
78618,,140,106,0,105,6609,835,2017
78618,"$1 under $25,000",50,0,0,0,0,51,2017
78618,"$25,000 under $50,000",20,0,0,0,467,0,2017
78618,"$50,000 under $75,000",40,106,0,105,1711,194,2017
78618,"$75,000 under $100,000",0,0,0,0,0,0,2017
78618,"$100,000 under $200,000",30,0,0,0,4431,590,2017
78618,"$200,000 or more",0,0,0,0,0,0,2017
,,,,,,,,2017
78619,,2300,13840,13849,9221,306039,69548,2017
78619,"$1 under $25,000",510,209,0,56,1115,110,2017
78619,"$25,000 under $50,000",260,491,494,186,5058,544,2017
78619,"$50,000 under $75,000",180,675,592,207,7053,902,2017
78619,"$75,000 under $100,000",190,812,886,303,10942,1482,2017
78619,"$100,000 under $200,000",570,4726,4642,1854,61896,10501,2017
78619,"$200,000 or more",590,6927,7235,6615,219975,56009,2017
,,,,,,,,2017
78620,,8740,34412,35251,25303,923460,200075,2017
78620,"$1 under $25,000",2210,975,789,253,5902,582,2017
78620,"$25,000 under $50,000",1290,1426,1340,603,23810,2540,2017
78620,"$50,000 under $75,000",970,2247,2229,1032,38011,4762,2017
78620,"$75,000 under $100,000",900,3238,3670,1468,53829,7131,2017
78620,"$100,000 under $200,000",2100,12388,13673,5771,224448,37508,2017
78620,"$200,000 or more",1270,14138,13550,16176,577460,147552,2017
,,,,,,,,2017
78621,,10970,10217,11147,6596,365751,56501,2017
78621,"$1 under $25,000",3750,608,556,162,9017,845,2017
78621,"$25,000 under $50,000",3290,1592,1863,808,59170,6026,2017
78621,"$50,000 under $75,000",1760,2004,2250,938,67826,7997,2017
78621,"$75,000 under $100,000",940,1718,1817,1060,57569,7578,2017
78621,"$100,000 under $200,000",1020,3030,3507,2068,104221,17064,2017
78621,"$200,000 or more",210,1265,1154,1560,67948,16991,2017
,,,,,,,,2017
78623,,760,1090,1465,942,41658,6932,2017
78623,"$1 under $25,000",200,85,0,0,366,32,2017
78623,"$25,000 under $50,000",150,109,228,109,2643,291,2017
78623,"$50,000 under $75,000",110,168,271,131,4418,572,2017
78623,"$75,000 under $100,000",100,168,254,109,6480,868,2017
78623,"$100,000 under $200,000",160,352,712,315,15788,2578,2017
78623,"$200,000 or more",40,208,0,278,11963,2591,2017
,,,,,,,,2017
78624,,11330,19977,18349,37896,781012,161262,2017
78624,"$1 under $25,000",3920,1062,995,535,9594,899,2017
78624,"$25,000 under $50,000",2640,1391,1558,1045,47486,4898,2017
78624,"$50,000 under $75,000",1500,1942,1911,1414,58141,6897,2017
78624,"$75,000 under $100,000",1010,2156,2337,1679,62052,7939,2017
78624,"$100,000 under $200,000",1460,5817,5980,5329,154636,24536,2017
78624,"$200,000 or more",800,7609,5568,27894,449103,116093,2017
,,,,,,,,2017
78626,,14530,21549,25126,14055,625612,102910,2017
78626,"$1 under $25,000",4500,788,838,291,12068,1095,2017
78626,"$25,000 under $50,000",3710,2149,2566,1158,68707,7187,2017
78626,"$50,000 under $75,000",2230,3029,3829,1677,87783,10784,2017
78626,"$75,000 under $100,000",1470,3454,4291,1926,88921,11781,2017
78626,"$100,000 under $200,000",2130,8617,9876,5550,219545,36468,2017
78626,"$200,000 or more",490,3512,3726,3453,148588,35595,2017
,,,,,,,,2017
78628,,16390,58215,53922,43343,1401327,290780,2017
78628,"$1 under $25,000",4090,1263,957,388,10854,1008,2017
78628,"$25,000 under $50,000",2770,2673,2215,1399,52194,5592,2017
78628,"$50,000 under $75,000",1920,4119,3649,2325,76048,9607,2017
78628,"$75,000 under $100,000",1700,5879,5842,3238,102088,13562,2017
78628,"$100,000 under $200,000",4000,24021,23572,12718,428335,71406,2017
78628,"$200,000 or more",1910,20260,17687,23275,731808,189605,2017
,,,,,,,,2017
78629,,5420,2881,2790,5332,208899,39127,2017
78629,"$1 under $25,000",2120,189,189,133,5065,458,2017
78629,"$25,000 under $50,000",1550,381,356,316,26875,2725,2017
78629,"$50,000 under $75,000",780,343,394,312,30458,3669,2017
78629,"$75,000 under $100,000",380,287,435,409,22739,2884,2017
78629,"$100,000 under $200,000",410,730,828,753,43501,7253,2017
78629,"$200,000 or more",180,951,588,3409,80261,22138,2017
,,,,,,,,2017
78631,,1270,983,1658,1049,51117,8576,2017
78631,"$1 under $25,000",480,94,0,53,1108,100,2017
78631,"$25,000 under $50,000",280,107,338,89,4739,476,2017
78631,"$50,000 under $75,000",190,85,209,120,7516,839,2017
78631,"$75,000 under $100,000",140,140,309,131,8094,985,2017
78631,"$100,000 under $200,000",140,297,523,325,13595,2102,2017
78631,"$200,000 or more",40,260,279,331,16065,4074,2017
,,,,,,,,2017
78632,,440,252,366,262,16769,2101,2017
78632,"$1 under $25,000",130,0,0,0,255,25,2017
78632,"$25,000 under $50,000",140,0,162,0,2559,269,2017
78632,"$50,000 under $75,000",70,137,0,0,2731,329,2017
78632,"$75,000 under $100,000",40,0,0,262,2402,306,2017
78632,"$100,000 under $200,000",60,115,204,0,8822,1172,2017
78632,"$200,000 or more",0,0,0,0,0,0,2017
,,,,,,,,2017
78633,,13900,50404,41405,38425,1175509,224767,2017
78633,"$1 under $25,000",2640,2159,1484,745,6011,552,2017
78633,"$25,000 under $50,000",2100,3719,2873,1945,37935,4106,2017
78633,"$50,000 under $75,000",1910,5065,3624,3324,75454,9633,2017
78633,"$75,000 under $100,000",1890,6216,5031,3809,115143,15569,2017
78633,"$100,000 under $200,000",3810,19928,17202,13575,403016,65759,2017
78633,"$200,000 or more",1550,13317,11191,15027,537950,129148,2017
,,,,,,,,2017
78634,,15740,29363,33409,12875,638870,96577,2017
78634,"$1 under $25,000",4160,1013,1212,277,12086,1125,2017
78634,"$25,000 under $50,000",4030,4116,4600,1521,76932,7847,2017
78634,"$50,000 under $75,000",2960,6628,7263,2144,116065,13778,2017
78634,"$75,000 under $100,000",2010,5592,6954,2626,119674,15222,2017
78634,"$100,000 under $200,000",2270,9640,11177,4550,223676,35939,2017
78634,"$200,000 or more",310,2374,2203,1757,90437,22666,2017
,,,,,,,,2017
78636,,1890,2616,3092,4097,106652,20603,2017
78636,"$1 under $25,000",620,77,138,76,1462,139,2017
78636,"$25,000 under $50,000",430,206,254,195,7903,850,2017
78636,"$50,000 under $75,000",280,300,358,221,11157,1372,2017
78636,"$75,000 under $100,000",180,245,404,222,10749,1324,2017
78636,"$100,000 under $200,000",280,902,1282,899,28324,4508,2017
78636,"$200,000 or more",100,886,656,2484,47057,12410,2017
,,,,,,,,2017
78638,,1020,680,1005,795,45148,8294,2017
78638,"$1 under $25,000",340,0,0,0,845,82,2017
78638,"$25,000 under $50,000",280,104,154,109,5235,568,2017
78638,"$50,000 under $75,000",160,184,268,193,6756,765,2017
78638,"$75,000 under $100,000",90,0,0,0,5292,717,2017
78638,"$100,000 under $200,000",110,187,583,188,11161,1825,2017
78638,"$200,000 or more",40,205,0,305,15859,4337,2017
,,,,,,,,2017
78639,,3310,4535,3702,3896,148291,28698,2017
78639,"$1 under $25,000",1340,272,239,144,2727,266,2017
78639,"$25,000 under $50,000",830,350,400,425,14183,1470,2017
78639,"$50,000 under $75,000",420,454,536,398,16814,2061,2017
78639,"$75,000 under $100,000",260,436,332,382,16064,2170,2017
78639,"$100,000 under $200,000",310,1118,866,801,31652,5186,2017
78639,"$200,000 or more",150,1905,1329,1746,66851,17545,2017
,,,,,,,,2017
78640,,26350,31518,35746,13436,834878,116745,2017
78640,"$1 under $25,000",8680,1348,1572,432,24796,2255,2017
78640,"$25,000 under $50,000",7520,5739,6522,1726,140218,14376,2017
78640,"$50,000 under $75,000",4540,7447,8812,2690,176470,21029,2017
78640,"$75,000 under $100,000",2700,6156,7353,2481,163066,21356,2017
78640,"$100,000 under $200,000",2640,8981,10131,4668,261102,42014,2017
78640,"$200,000 or more",270,1847,1356,1439,69226,15715,2017
,,,,,,,,2017
78641,,31020,99041,101206,46079,2009338,373901,2017
78641,"$1 under $25,000",7720,2493,2405,613,20235,1867,2017
78641,"$25,000 under $50,000",5930,6615,6589,2028,113163,11837,2017
78641,"$50,000 under $75,000",4450,10982,11485,3726,173725,21011,2017
78641,"$75,000 under $100,000",3700,12871,13999,4876,220786,28675,2017
78641,"$100,000 under $200,000",6830,40228,41860,17008,704990,116557,2017
78641,"$200,000 or more",2390,25852,24868,17828,776439,193954,2017
,,,,,,,,2017
78642,,7220,19319,23773,10434,449703,81469,2017
78642,"$1 under $25,000",1970,472,598,152,4980,480,2017
78642,"$25,000 under $50,000",1300,1006,1145,490,24008,2567,2017
78642,"$50,000 under $75,000",900,1648,2078,813,34861,4138,2017
78642,"$75,000 under $100,000",780,2406,2965,1130,46528,5932,2017
78642,"$100,000 under $200,000",1730,9167,11688,4022,179922,29609,2017
78642,"$200,000 or more",540,4620,5299,3827,159404,38743,2017
,,,,,,,,2017
78643,,3030,2785,3023,3543,149658,27206,2017
78643,"$1 under $25,000",1090,116,170,102,2384,232,2017
78643,"$25,000 under $50,000",740,279,441,289,12631,1276,2017
78643,"$50,000 under $75,000",440,232,341,388,17346,2108,2017
78643,"$75,000 under $100,000",290,356,403,539,17942,2389,2017
78643,"$100,000 under $200,000",370,932,1067,1295,37889,6097,2017
78643,"$200,000 or more",100,870,601,930,61466,15104,2017
,,,,,,,,2017
78644,,8290,5164,5884,4368,256439,44285,2017
78644,"$1 under $25,000",3170,221,227,157,7895,734,2017
78644,"$25,000 under $50,000",2430,812,940,576,43899,4482,2017
78644,"$50,000 under $75,000",1170,956,1204,624,45947,5580,2017
78644,"$75,000 under $100,000",690,882,1044,703,41840,5532,2017
78644,"$100,000 under $200,000",700,1648,1949,1327,70541,11259,2017
78644,"$200,000 or more",130,645,520,981,46317,16698,2017
,,,,,,,,2017
78645,,6370,19022,17708,10252,454747,88489,2017
78645,"$1 under $25,000",1700,822,763,179,4253,403,2017
78645,"$25,000 under $50,000",1220,1161,1254,536,23553,2552,2017
78645,"$50,000 under $75,000",900,1658,1814,868,35469,4524,2017
78645,"$75,000 under $100,000",720,2141,2277,987,43830,6040,2017
78645,"$100,000 under $200,000",1310,6973,6979,3019,138220,23648,2017
78645,"$200,000 or more",520,6267,4621,4663,209422,51322,2017
,,,,,,,,2017
78648,,3390,1754,2116,2055,115224,18771,2017
78648,"$1 under $25,000",1350,108,0,63,3360,309,2017
78648,"$25,000 under $50,000",990,233,291,145,17706,1783,2017
78648,"$50,000 under $75,000",460,267,424,217,17925,2151,2017
78648,"$75,000 under $100,000",250,280,436,271,15459,2038,2017
78648,"$100,000 under $200,000",280,548,708,739,29387,4852,2017
78648,"$200,000 or more",60,318,257,620,31387,7638,2017
,,,,,,,,2017
78650,,750,516,701,490,30582,4781,2017
78650,"$1 under $25,000",230,75,0,0,600,60,2017
78650,"$25,000 under $50,000",200,0,0,0,3639,367,2017
78650,"$50,000 under $75,000",120,142,296,170,4511,527,2017
78650,"$75,000 under $100,000",80,0,0,0,5024,670,2017
78650,"$100,000 under $200,000",100,299,405,320,9842,1550,2017
78650,"$200,000 or more",20,0,0,0,6966,1607,2017
,,,,,,,,2017
