Zip Code,Size of adjusted gross income,Number of returns,Real estate taxes,Mortgage interest paid,Total Charitable Contributions,Taxable income,Income tax
78613,"$100,000 under $200,000",6504,32255,50641,16458,670243,115183
78613,"$200,000 or more",1453,11041,16376,8820,402530,98004
,,,,,,,
78614,,203,52,0,81,6711,1039
78614,"$1 under $25,000",81,0,0,0,257,24
78614,"$25,000 under $50,000",51,0,0,81,979,107
78614,"$50,000 under $75,000",42,52,0,0,2035,254
78614,"$75,000 under $100,000",0,0,0,0,0,0
78614,"$100,000 under $200,000",29,0,0,0,3440,654
78614,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
78615,,567,361,819,281,23398,4319
78615,"$1 under $25,000",208,90,159,16,582,50
78615,"$25,000 under $50,000",149,0,0,0,2898,299
78615,"$50,000 under $75,000",83,92,245,82,3503,449
78615,"$75,000 under $100,000",52,0,0,0,3287,449
78615,"$100,000 under $200,000",75,179,415,183,13128,3072
78615,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
78616,,2741,959,2612,772,55955,7342
78616,"$1 under $25,000",1226,99,260,64,2817,255
78616,"$25,000 under $50,000",873,213,613,171,14590,1432
78616,"$50,000 under $75,000",351,269,740,200,13709,1656
78616,"$75,000 under $100,000",168,162,418,145,10457,1384
78616,"$100,000 under $200,000",123,216,581,192,14382,2615
78616,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
78617,,7892,3363,8070,1690,129635,15233
78617,"$1 under $25,000",3699,378,1089,117,7942,660
78617,"$25,000 under $50,000",2742,1315,3197,447,42081,3628
78617,"$50,000 under $75,000",886,790,1882,452,32988,3542
78617,"$75,000 under $100,000",372,509,1152,255,22755,2878
78617,"$100,000 under $200,000",171,371,750,419,16463,2681
78617,"$200,000 or more",22,0,0,0,7406,1844
,,,,,,,
78618,,120,79,0,53,4255,608
78618,"$1 under $25,000",50,0,0,0,123,13
78618,"$25,000 under $50,000",70,79,0,53,4132,595
78618,"$50,000 under $75,000",0,0,0,0,0,0
78618,"$75,000 under $100,000",0,0,0,0,0,0
78618,"$100,000 under $200,000",0,0,0,0,0,0
78618,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
78619,,1545,5926,9204,3283,127029,27202
78619,"$1 under $25,000",426,216,295,77,1102,103
78619,"$25,000 under $50,000",234,344,452,138,4219,449
78619,"$50,000 under $75,000",167,500,615,151,6341,758
78619,"$75,000 under $100,000",155,610,1000,279,9193,1235
78619,"$100,000 under $200,000",364,2254,3657,1164,39203,6958
78619,"$200,000 or more",199,2002,3185,1474,66971,17699
,,,,,,,
78620,,6906,20031,31813,13296,466330,91529
78620,"$1 under $25,000",2109,793,1214,183,5337,492
78620,"$25,000 under $50,000",1142,1619,2410,647,20700,2147
78620,"$50,000 under $75,000",890,2178,3586,989,34068,4133
78620,"$75,000 under $100,000",746,2608,4060,1136,45052,6026
78620,"$100,000 under $200,000",1418,7608,12159,3999,149362,25838
78620,"$200,000 or more",601,5225,8384,6342,211811,52893
,,,,,,,
78621,,9173,7522,13425,5154,250982,36022
78621,"$1 under $25,000",3635,605,1179,219,9082,776
78621,"$25,000 under $50,000",2698,1465,2703,698,47311,4589
78621,"$50,000 under $75,000",1302,1489,2974,993,51118,6135
78621,"$75,000 under $100,000",764,1301,2226,926,47475,6192
78621,"$100,000 under $200,000",676,2125,3582,1649,68092,11393
78621,"$200,000 or more",98,537,761,669,27904,6937
,,,,,,,
78623,,496,589,1329,390,23947,3932
78623,"$1 under $25,000",139,0,0,0,313,26
78623,"$25,000 under $50,000",104,125,292,71,1952,208
78623,"$50,000 under $75,000",92,107,233,109,3803,504
78623,"$75,000 under $100,000",67,105,239,51,4076,533
78623,"$100,000 under $200,000",94,252,565,159,13803,2661
78623,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
78624,,10387,12723,19591,17650,473452,84346
78624,"$1 under $25,000",4381,954,1361,499,11115,1030
78624,"$25,000 under $50,000",2432,1635,2660,1299,42385,4208
78624,"$50,000 under $75,000",1331,1749,2960,1567,51061,5962
78624,"$75,000 under $100,000",861,1784,3209,1570,52267,6679
78624,"$100,000 under $200,000",959,3327,5539,3662,99646,16783
78624,"$200,000 or more",423,3274,3862,9053,216978,49684
,,,,,,,
78626,,10073,9561,18615,7679,306547,46112
78626,"$1 under $25,000",3997,549,1027,269,9835,843
78626,"$25,000 under $50,000",2644,1537,3100,1070,46999,4660
78626,"$50,000 under $75,000",1468,1895,3897,1228,57737,6856
78626,"$75,000 under $100,000",854,1553,3175,1215,52235,6763
78626,"$100,000 under $200,000",963,2933,5855,2521,97336,16489
78626,"$200,000 or more",147,1094,1561,1376,42405,10501
,,,,,,,
78628,,11743,28388,41265,25803,758816,149334
78628,"$1 under $25,000",3558,894,1048,500,9202,829
78628,"$25,000 under $50,000",2095,2073,2866,1226,38854,3966
78628,"$50,000 under $75,000",1571,3101,4526,2040,62056,7690
78628,"$75,000 under $100,000",1290,3616,5851,2786,78172,10389
78628,"$100,000 under $200,000",2366,10634,16349,8573,248211,42599
78628,"$200,000 or more",863,8070,10625,10678,322321,83861
,,,,,,,
78629,,5132,2027,2875,2919,172056,31732
78629,"$1 under $25,000",2421,177,240,101,6228,545
78629,"$25,000 under $50,000",1370,226,412,180,24687,2360
78629,"$50,000 under $75,000",577,238,322,302,23226,2850
78629,"$75,000 under $100,000",311,332,554,346,19780,2623
78629,"$100,000 under $200,000",325,556,927,908,34193,5884
78629,"$200,000 or more",128,498,420,1082,63942,17470
,,,,,,,
78631,,1135,754,1830,667,37655,5986
78631,"$1 under $25,000",499,76,194,51,1130,105
78631,"$25,000 under $50,000",279,121,310,128,4804,445
78631,"$50,000 under $75,000",150,95,292,69,5771,673
78631,"$75,000 under $100,000",110,133,375,77,6736,865
78631,"$100,000 under $200,000",72,329,659,342,7472,1233
78631,"$200,000 or more",25,0,0,0,11742,2665
,,,,,,,
78632,,403,204,445,212,13511,2108
78632,"$1 under $25,000",150,81,0,0,377,32
78632,"$25,000 under $50,000",110,0,184,83,1979,209
78632,"$50,000 under $75,000",59,73,0,0,2460,299
78632,"$75,000 under $100,000",44,0,261,0,2673,339
78632,"$100,000 under $200,000",40,50,0,129,6022,1229
78632,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
78633,,10537,29893,38437,22247,674402,122736
78633,"$1 under $25,000",2381,2063,2139,810,5395,481
78633,"$25,000 under $50,000",1776,3021,3558,1631,32046,3457
78633,"$50,000 under $75,000",1715,4134,4782,2779,67950,8734
78633,"$75,000 under $100,000",1582,4908,5844,3906,96411,12879
78633,"$100,000 under $200,000",2400,10773,14975,7807,250279,42733
78633,"$200,000 or more",683,4994,7139,5314,222321,54452
,,,,,,,
78634,,10986,15000,31573,7582,367024,50905
78634,"$1 under $25,000",3196,855,1549,211,9533,837
78634,"$25,000 under $50,000",3206,3223,6298,1145,61725,6089
78634,"$50,000 under $75,000",2089,3403,7127,1404,81879,9333
78634,"$75,000 under $100,000",1284,2913,7801,1590,76661,9480
78634,"$100,000 under $200,000",1100,3776,7569,2533,108129,18032
78634,"$200,000 or more",111,830,1229,699,29097,7134
,,,,,,,
78636,,1645,1818,3100,2482,67273,11726
78636,"$1 under $25,000",642,139,187,60,1563,146
78636,"$25,000 under $50,000",370,183,390,169,6588,664
78636,"$50,000 under $75,000",249,225,474,183,10072,1230
78636,"$75,000 under $100,000",180,266,675,190,11066,1433
78636,"$100,000 under $200,000",150,544,855,507,14882,2485
78636,"$200,000 or more",54,461,519,1373,23102,5768
,,,,,,,
78638,,906,456,1038,560,32090,5336
78638,"$1 under $25,000",353,0,198,83,1038,103
78638,"$25,000 under $50,000",234,67,0,0,4348,464
78638,"$50,000 under $75,000",133,98,223,83,5309,635
78638,"$75,000 under $100,000",90,91,191,80,5714,771
78638,"$100,000 under $200,000",74,200,426,314,7568,1273
78638,"$200,000 or more",22,0,0,0,8113,2090
,,,,,,,
78639,,3079,3548,4505,2700,93617,15449
78639,"$1 under $25,000",1398,379,378,168,3134,299
78639,"$25,000 under $50,000",789,399,678,333,13761,1457
78639,"$50,000 under $75,000",367,422,732,332,14199,1754
78639,"$75,000 under $100,000",212,449,700,287,13188,1826
78639,"$100,000 under $200,000",238,1211,1298,657,24240,4160
78639,"$200,000 or more",75,688,719,923,25095,5953
,,,,,,,
78640,,18744,18898,39658,9609,520414,68784
78640,"$1 under $25,000",6627,989,2030,296,18276,1591
78640,"$25,000 under $50,000",5454,4194,8677,1354,97744,9318
78640,"$50,000 under $75,000",3213,4917,10637,2119,124578,14430
78640,"$75,000 under $100,000",1894,4026,8577,2274,114245,14461
78640,"$100,000 under $200,000",1467,4344,8934,2797,142466,23480
78640,"$200,000 or more",89,428,803,769,23105,5504
,,,,,,,
78641,,19860,41015,65561,21848,851235,137673
78641,"$1 under $25,000",6014,2041,2919,531,16575,1495
78641,"$25,000 under $50,000",4669,5450,8689,1650,86948,8559
78641,"$50,000 under $75,000",3444,7424,12824,3006,132343,15198
78641,"$75,000 under $100,000",2401,7058,12312,3220,143507,18214
78641,"$100,000 under $200,000",2698,12698,20578,6897,266732,44569
78641,"$200,000 or more",634,6344,8239,6544,205130,49638
,,,,,,,
78642,,4417,7626,15312,4852,193106,32036
78642,"$1 under $25,000",1444,353,656,159,3728,336
78642,"$25,000 under $50,000",917,713,1205,424,16268,1632
78642,"$50,000 under $75,000",603,995,2033,497,23281,2694
78642,"$75,000 under $100,000",555,1474,2968,821,32535,4071
78642,"$100,000 under $200,000",755,3143,6724,2115,75047,12547
78642,"$200,000 or more",143,948,1726,836,42247,10756
,,,,,,,
78643,,2775,1876,3336,2302,91996,15460
78643,"$1 under $25,000",1185,110,211,73,2499,220
78643,"$25,000 under $50,000",687,208,518,283,12355,1219
78643,"$50,000 under $75,000",408,342,647,305,16248,1999
78643,"$75,000 under $100,000",231,285,579,372,14272,1819
78643,"$100,000 under $200,000",201,583,916,561,20933,3514
78643,"$200,000 or more",63,348,465,708,25689,6689
,,,,,,,
78644,,7179,4119,7211,3410,189908,27919
78644,"$1 under $25,000",3078,323,571,191,8739,774
78644,"$25,000 under $50,000",2083,729,1471,417,37851,3746
78644,"$50,000 under $75,000",968,815,1423,728,38437,4631
78644,"$75,000 under $100,000",556,792,1577,603,34431,4498
78644,"$100,000 under $200,000",421,1067,1791,948,42976,7323
78644,"$200,000 or more",73,393,378,523,27474,6947
,,,,,,,
78645,,5065,11740,17709,6168,266757,49792
78645,"$1 under $25,000",1648,774,1157,244,4499,404
78645,"$25,000 under $50,000",1074,1191,1874,655,19858,2105
78645,"$50,000 under $75,000",662,1222,2239,637,25989,3226
78645,"$75,000 under $100,000",590,1800,2789,1048,36011,5066
78645,"$100,000 under $200,000",828,3782,6310,2072,85621,14829
78645,"$200,000 or more",263,2971,3340,1512,94779,24162
,,,,,,,
78648,,3201,1236,2171,1877,93477,16457
78648,"$1 under $25,000",1536,115,174,95,3943,357
78648,"$25,000 under $50,000",864,214,437,186,15532,1525
78648,"$50,000 under $75,000",382,191,363,264,14945,1756
78648,"$75,000 under $100,000",180,172,291,183,11333,1520
78648,"$100,000 under $200,000",184,297,563,457,19858,3514
78648,"$200,000 or more",55,247,343,692,27866,7785
,,,,,,,
78650,,647,364,752,334,19104,2704
78650,"$1 under $25,000",246,0,0,0,640,53
78650,"$25,000 under $50,000",166,92,196,85,2834,271
78650,"$50,000 under $75,000",104,56,161,0,4287,532
78650,"$75,000 under $100,000",65,80,156,71,4069,526
78650,"$100,000 under $200,000",66,136,239,178,7274,1322
78650,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
78652,,2249,3180,5807,2092,94328,15354
78652,"$1 under $25,000",674,290,437,55,2197,199
78652,"$25,000 under $50,000",535,522,1083,194,11037,1208
78652,"$50,000 under $75,000",392,675,1255,328,16262,2166
78652,"$75,000 under $100,000",270,492,942,430,16870,2319
78652,"$100,000 under $200,000",340,1043,1847,885,35199,6166
78652,"$200,000 or more",38,158,243,200,12763,3296
,,,,,,,
78653,,7243,7224,15443,4355,200076,28091
78653,"$1 under $25,000",2573,365,839,133,6656,554
78653,"$25,000 under $50,000",2404,1852,4586,726,41729,3937
78653,"$50,000 under $75,000",1151,1619,3576,904,44181,5172
78653,"$75,000 under $100,000",559,1230,2520,881,33727,4369
78653,"$100,000 under $200,000",492,1715,3289,1305,48664,8269
78653,"$200,000 or more",64,443,633,406,25119,5790
,,,,,,,
78654,,8007,11215,14699,9136,302033,53987
78654,"$1 under $25,000",3578,910,1119,395,8423,781
78654,"$25,000 under $50,000",1846,1366,1890,820,31133,3100
78654,"$50,000 under $75,000",1057,1666,2298,1142,41138,4940
78654,"$75,000 under $100,000",597,1595,2268,1220,35796,4744
78654,"$100,000 under $200,000",692,3188,4601,2548,69289,11675
78654,"$200,000 or more",237,2490,2523,3011,116254,28747
,,,,,,,
78655,,1167,853,1553,530,34607,5204
78655,"$1 under $25,000",483,0,0,0,1215,109
78655,"$25,000 under $50,000",325,192,336,81,5952,622
78655,"$50,000 under $75,000",152,168,284,78,6040,712
78655,"$75,000 under $100,000",105,195,462,112,6476,817
78655,"$100,000 under $200,000",82,298,471,259,8655,1511
78655,"$200,000 or more",20,0,0,0,6269,1433
,,,,,,,
78656,,993,243,524,232,18581,2268
78656,"$1 under $25,000",481,0,120,0,1410,125
78656,"$25,000 under $50,000",312,60,0,142,5380,535
78656,"$50,000 under $75,000",111,59,166,0,4550,554
78656,"$75,000 under $100,000",53,124,238,90,3234,408
78656,"$100,000 under $200,000",36,0,0,0,4007,646
78656,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
78657,,2646,9562,10001,8451,247620,53369
78657,"$1 under $25,000",839,651,602,194,2064,191
78657,"$25,000 under $50,000",544,652,911,316,9366,963
78657,"$50,000 under $75,000",345,733,902,362,13430,1665
78657,"$75,000 under $100,000",242,821,1012,509,14520,2005
78657,"$100,000 under $200,000",393,2349,3015,1637,40071,6873
78657,"$200,000 or more",283,4356,3559,5433,168169,41672
,,,,,,,
78659,,1075,897,1821,611,32207,4553
78659,"$1 under $25,000",429,72,0,27,802,73
78659,"$25,000 under $50,000",280,151,425,79,5046,523
78659,"$50,000 under $75,000",162,179,340,59,6090,773
78659,"$75,000 under $100,000",108,204,360,141,6353,848
78659,"$100,000 under $200,000",96,291,696,305,13916,2336
78659,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
78660,,32164,49882,88128,28816,1178796,175965
78660,"$1 under $25,000",10064,2367,3942,741,28066,2383
78660,"$25,000 under $50,000",8358,7872,14333,2756,160280,16127
78660,"$50,000 under $75,000",5206,10298,18639,4740,207861,25393
78660,"$75,000 under $100,000",3711,10224,18352,5708,226672,29888
78660,"$100,000 under $200,000",4367,16722,29484,11505,437660,73909
78660,"$200,000 or more",458,2399,3378,3366,118257,28265
,,,,,,,
78662,,1005,692,1349,300,34206,5177
78662,"$1 under $25,000",374,68,0,0,1040,97
78662,"$25,000 under $50,000",252,144,389,78,4989,546
78662,"$50,000 under $75,000",156,104,193,41,6631,819
78662,"$75,000 under $100,000",110,123,248,79,7021,969
78662,"$100,000 under $200,000",113,253,519,102,14525,2746
78662,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
78663,,285,347,549,373,11851,1883
78663,"$1 under $25,000",105,0,0,0,319,31
78663,"$25,000 under $50,000",61,0,214,134,1188,129
78663,"$50,000 under $75,000",40,121,0,0,1651,197
78663,"$75,000 under $100,000",25,0,0,0,1538,208
78663,"$100,000 under $200,000",54,226,335,239,7155,1318
78663,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
78664,,24493,27996,48745,19120,854303,136945
78664,"$1 under $25,000",8899,1358,2416,542,27053,2290
78664,"$25,000 under $50,000",6884,4447,8289,1876,130475,13194
78664,"$50,000 under $75,000",3641,4916,9725,2596,146156,17975
78664,"$75,000 under $100,000",2198,4625,8518,2861,136573,18383
78664,"$100,000 under $200,000",2337,8581,14420,5555,239202,41047
78664,"$200,000 or more",534,4069,5377,5690,174844,44056
,,,,,,,
78665,,16003,33081,60186,19052,767341,126195
78665,"$1 under $25,000",4270,1195,2111,418,13518,1212
78665,"$25,000 under $50,000",3447,3440,6287,1519,67849,7002
78665,"$50,000 under $75,000",2543,5117,10025,2752,99734,11945
78665,"$75,000 under $100,000",2094,6271,11271,3278,125512,16153
78665,"$100,000 under $200,000",3079,13127,24344,7432,311870,52925
78665,"$200,000 or more",570,3931,6148,3653,148858,36958
,,,,,,,
78666,,23999,13432,22300,13991,584419,87691
78666,"$1 under $25,000",13129,764,1230,428,36901,3042
78666,"$25,000 under $50,000",5630,1950,3743,1236,107865,11207
78666,"$50,000 under $75,000",2375,2488,4528,1808,95635,11854
78666,"$75,000 under $100,000",1240,2045,3704,1678,77025,10400
78666,"$100,000 under $200,000",1342,4316,7105,3890,136987,23375
78666,"$200,000 or more",283,1869,1990,4951,130006,27813
,,,,,,,
78669,,4099,13996,20121,9217,428471,94497
78669,"$1 under $25,000",1208,595,929,117,3173,311
78669,"$25,000 under $50,000",762,1150,1759,423,14202,1509
78669,"$50,000 under $75,000",544,1262,2278,546,21387,2737
78669,"$75,000 under $100,000",428,1444,2324,588,25449,3413
78669,"$100,000 under $200,000",759,4363,7010,2391,79232,13844
78669,"$200,000 or more",398,5182,5821,5152,285028,72683
,,,,,,,
78671,,364,204,340,288,9515,1334
78671,"$1 under $25,000",178,0,0,0,441,41
78671,"$25,000 under $50,000",87,83,0,0,1597,169
78671,"$50,000 under $75,000",61,0,340,288,2694,305
78671,"$75,000 under $100,000",0,0,0,0,0,0
78671,"$100,000 under $200,000",38,121,0,0,4783,819
78671,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
78672,,386,120,173,74,9271,1399
78672,"$1 under $25,000",175,43,0,0,390,37
78672,"$25,000 under $50,000",115,0,173,0,2034,213
78672,"$50,000 under $75,000",54,77,0,74,2134,270
78672,"$75,000 under $100,000",42,0,0,0,4713,879
78672,"$100,000 under $200,000",0,0,0,0,0,0
78672,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
78676,,6147,12197,17280,9204,318572,59097
78676,"$1 under $25,000",2111,932,1186,349,5176,462
78676,"$25,000 under $50,000",1278,1395,2060,741,23018,2525
78676,"$50,000 under $75,000",860,1829,2479,1042,33661,4163
78676,"$75,000 under $100,000",679,1719,2721,1070,41794,5638
78676,"$100,000 under $200,000",940,3953,6307,2705,95215,16170
78676,"$200,000 or more",279,2369,2527,3297,119708,30139
,,,,,,,
78681,,21946,53665,80905,32990,1269818,225461
78681,"$1 under $25,000",5975,1618,1951,514,17347,1555
78681,"$25,000 under $50,000",4079,3789,5687,1717,80072,8392
78681,"$50,000 under $75,000",2850,5997,9416,2914,114134,14044
78681,"$75,000 under $100,000",2666,8635,13543,4477,160605,20720
78681,"$100,000 under $200,000",5062,24307,36736,14942,530777,91050
78681,"$200,000 or more",1314,9319,13572,8426,366883,89700
,,,,,,,
78701,,4622,14994,17757,24728,692344,170398
78701,"$1 under $25,000",1131,388,442,71,4873,354
78701,"$25,000 under $50,000",884,722,798,270,22714,2626
78701,"$50,000 under $75,000",670,885,1303,346,31167,4853
78701,"$75,000 under $100,000",446,1150,1546,332,29997,5377
78701,"$100,000 under $200,000",792,3372,4491,1599,90075,18560
78701,"$200,000 or more",699,8477,9177,22110,513518,138628
,,,,,,,
78702,,10641,6471,11725,2266,219106,33635
78702,"$1 under $25,000",5638,589,1055,109,17120,1500
78702,"$25,000 under $50,000",3048,1484,2470,449,60429,6509
78702,"$50,000 under $75,000",1034,1342,2575,477,44440,6294
78702,"$75,000 under $100,000",418,999,1851,401,27333,4382
78702,"$100,000 under $200,000",419,1467,2808,448,44350,8324
78702,"$200,000 or more",84,590,966,382,25434,6626
,,,,,,,
78703,,11358,58736,54542,46866,1534932,378010
78703,"$1 under $25,000",2891,1605,1181,322,12505,1127
78703,"$25,000 under $50,000",2385,2306,1963,638,56735,6714
78703,"$50,000 under $75,000",1363,4238,3089,1219,59581,8935
78703,"$75,000 under $100,000",872,3626,3498,1317,55870,9340
78703,"$100,000 under $200,000",1810,13674,13879,5514,196105,42313
78703,"$200,000 or more",2037,33287,30932,37856,1154136,309581
,,,,,,,
78704,,23736,38252,47327,16879,1117759,213938
78704,"$1 under $25,000",8951,1961,2185,365,35717,3235
78704,"$25,000 under $50,000",6803,4135,4822,1202,158921,19200
78704,"$50,000 under $75,000",2988,5011,5847,1270,133969,20368
78704,"$75,000 under $100,000",1562,4480,5558,1308,103182,17206
78704,"$100,000 under $200,000",2425,13346,17073,4367,264649,50739
78704,"$200,000 or more",1007,9319,11842,8367,421321,103190
,,,,,,,
78705,,5422,5778,6142,3798,209640,41915
78705,"$1 under $25,000",3123,246,334,58,11283,904
78705,"$25,000 under $50,000",1225,492,385,184,29457,3266
78705,"$50,000 under $75,000",374,476,615,241,16829,2466
78705,"$75,000 under $100,000",208,574,635,136,13958,2275
78705,"$100,000 under $200,000",286,1744,1989,926,31197,5801
78705,"$200,000 or more",206,2246,2184,2253,106916,27203
,,,,,,,
78717,,11259,32353,45531,18552,770466,145556
78717,"$1 under $25,000",2646,746,1137,286,8797,764
78717,"$25,000 under $50,000",2162,1909,2722,648,47879,5411
78717,"$50,000 under $75,000",1369,3019,4191,1163,56333,7391
78717,"$75,000 under $100,000",1254,4644,7178,1884,75976,10316
78717,"$100,000 under $200,000",2915,15298,21321,7525,314726,55493
78717,"$200,000 or more",913,6737,8982,7046,266755,66181
,,,,,,,
78719,,768,152,234,58,10781,1242
78719,"$1 under $25,000",399,48,0,0,820,73
78719,"$25,000 under $50,000",255,0,0,58,4112,373
78719,"$50,000 under $75,000",70,104,234,0,2579,311
78719,"$75,000 under $100,000",44,0,0,0,3270,485
78719,"$100,000 under $200,000",0,0,0,0,0,0
78719,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
78721,,5026,1511,3012,842,65184,7662
78721,"$1 under $25,000",2906,220,413,87,7907,684
78721,"$25,000 under $50,000",1563,598,1123,306,28199,2768
78721,"$50,000 under $75,000",383,373,802,204,15942,2123
78721,"$75,000 under $100,000",113,171,368,95,7197,1040
78721,"$100,000 under $200,000",61,149,306,150,5939,1047
78721,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
78722,,3391,4408,6203,1780,123156,20960
78722,"$1 under $25,000",1353,258,308,50,6070,542
78722,"$25,000 under $50,000",970,659,871,181,22739,2710
78722,"$50,000 under $75,000",417,762,1151,222,18164,2597
78722,"$75,000 under $100,000",260,804,1072,217,16895,2602
78722,"$100,000 under $200,000",321,1391,2102,582,34279,6189
78722,"$200,000 or more",70,534,699,528,25009,6320
,,,,,,,
78723,,13681,11971,19688,6720,352830,56963
78723,"$1 under $25,000",6496,826,1181,289,18127,1567
78723,"$25,000 under $50,000",3910,2347,3881,1119,75793,8190
78723,"$50,000 under $75,000",1520,2350,3934,1462,64464,8939
78723,"$75,000 under $100,000",777,1902,3264,1017,49695,7465
78723,"$100,000 under $200,000",800,3248,5350,1988,84515,15205
78723,"$200,000 or more",178,1298,2078,845,60236,15597
,,,,,,,
78724,,8013,2660,6025,1844,108405,13986
78724,"$1 under $25,000",4397,268,632,115,8498,616
78724,"$25,000 under $50,000",2593,891,2183,502,38014,3228
78724,"$50,000 under $75,000",657,555,1382,418,24932,2947
78724,"$75,000 under $100,000",206,335,798,308,12895,1781
78724,"$100,000 under $200,000",138,611,1030,501,14215,2584
78724,"$200,000 or more",22,0,0,0,9851,2830
,,,,,,,
78725,,2882,1369,3923,987,59036,7107
78725,"$1 under $25,000",1121,154,427,69,3075,238
78725,"$25,000 under $50,000",1081,584,1703,314,20090,1887
78725,"$50,000 under $75,000",434,353,1068,292,17089,2026
78725,"$75,000 under $100,000",161,172,455,177,10054,1393
78725,"$100,000 under $200,000",85,106,270,135,8728,1563
78725,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
78726,,6314,15127,17979,8482,405283,82099
78726,"$1 under $25,000",1966,347,414,94,7288,652
78726,"$25,000 under $50,000",1565,481,626,310,34813,3934
78726,"$50,000 under $75,000",673,891,1113,426,28707,4010
78726,"$75,000 under $100,000",403,1363,1627,570,24381,3387
78726,"$100,000 under $200,000",1083,6315,7832,3117,117944,20719
78726,"$200,000 or more",624,5730,6367,3965,192150,49397
,,,,,,,
78727,,14156,19316,28262,11689,638385,108596
78727,"$1 under $25,000",3864,873,1249,258,15348,1368
78727,"$25,000 under $50,000",3930,2533,3932,923,89929,10489
78727,"$50,000 under $75,000",2351,3363,5121,1571,103817,15015
78727,"$75,000 under $100,000",1574,3344,5332,1997,102694,15650
78727,"$100,000 under $200,000",2089,7377,10552,5410,223570,40515
78727,"$200,000 or more",348,1826,2076,1530,103027,25559
,,,,,,,
78728,,10433,7034,12056,5254,334587,52422
78728,"$1 under $25,000",3710,315,648,180,14093,1237
78728,"$25,000 under $50,000",3394,1030,1843,623,73315,8211
78728,"$50,000 under $75,000",1516,1512,2709,831,66658,9339
78728,"$75,000 under $100,000",841,1527,2731,955,54569,8096
78728,"$100,000 under $200,000",877,2269,3618,2309,91733,16457
78728,"$200,000 or more",95,381,507,356,34219,9082
,,,,,,,
78729,,14630,16766,25244,10069,565233,90248
78729,"$1 under $25,000",4817,824,1057,312,18317,1676
78729,"$25,000 under $50,000",4115,2359,3687,1099,91409,10376
78729,"$50,000 under $75,000",2194,3098,4888,1473,94681,13057
78729,"$75,000 under $100,000",1401,3175,5015,1647,89860,13153
78729,"$100,000 under $200,000",1824,6010,8982,3849,192626,34113
78729,"$200,000 or more",279,1300,1615,1689,78340,17873
,,,,,,,
78730,,3835,25350,27503,13651,652326,160518
78730,"$1 under $25,000",774,538,441,104,2625,249
78730,"$25,000 under $50,000",644,704,773,222,15317,1773
78730,"$50,000 under $75,000",387,909,959,357,16822,2502
78730,"$75,000 under $100,000",276,1346,1373,424,16723,2573
78730,"$100,000 under $200,000",739,6667,7125,2300,80488,14609
78730,"$200,000 or more",1015,15186,16832,10244,520351,138812
,,,,,,,
78731,,13493,61236,55071,47948,1498307,343726
78731,"$1 under $25,000",3412,1939,1587,448,13441,1178
78731,"$25,000 under $50,000",2616,3307,2329,1210,58847,6832
78731,"$50,000 under $75,000",1579,4302,3300,1912,67111,9817
78731,"$75,000 under $100,000",1138,4829,4067,2218,70988,10977
78731,"$100,000 under $200,000",2588,18790,18107,9613,280111,50759
78731,"$200,000 or more",2160,28069,25681,32547,1007809,264163
,,,,,,,
78732,,5852,37470,49684,15825,752632,171012
78732,"$1 under $25,000",982,814,843,117,2431,221
78732,"$25,000 under $50,000",610,1321,1188,436,11901,1250
78732,"$50,000 under $75,000",473,1950,2259,529,17435,2205
78732,"$75,000 under $100,000",526,2746,3853,930,29554,3846
78732,"$100,000 under $200,000",1856,13991,19049,4726,199066,34788
78732,"$200,000 or more",1405,16648,22492,9087,492245,128702
,,,,,,,
78733,,3895,23805,27289,19738,766592,160035
78733,"$1 under $25,000",1100,799,832,140,3046,280
78733,"$25,000 under $50,000",461,819,972,217,9403,1042
78733,"$50,000 under $75,000",353,1080,1199,460,13813,1787
78733,"$75,000 under $100,000",275,1407,1777,488,15618,2013
78733,"$100,000 under $200,000",814,6515,8115,2187,85337,14923
78733,"$200,000 or more",892,13185,14394,16246,639375,139990
,,,,,,,
78734,,9388,34104,48549,19142,928146,203608
78734,"$1 under $25,000",2816,1789,2259,392,7071,609
78734,"$25,000 under $50,000",1632,2265,3522,826,31196,3362
78734,"$50,000 under $75,000",1019,2822,4293,1216,39257,5097
78734,"$75,000 under $100,000",902,3261,5059,1496,54180,7576
78734,"$100,000 under $200,000",1924,10564,16630,5210,205158,36491
78734,"$200,000 or more",1095,13403,16786,10002,591284,150473
,,,,,,,
78735,,7884,35222,36010,27372,1077502,249268
78735,"$1 under $25,000",2017,854,861,225,6739,616
